test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Ptprm	0.6351598173516	0.023277738434576	0.0191849689939211	0.0594647680976387	1	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Ptn	0.359360730593607	0.0852168903457602	0.0811241209051054	0.019341328862487	2	Airway, Fibroblasts	Fibroblasts
Pecam1	0.350228310502283	0.0351996093599018	0.0311068399192469	0.00666576095295931	3	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Wnt5a	0.33972602739726	0.0296191990125001	0.0255264295718453	0.00485060734283102	4	Fibroblasts, Pericytes	Pericytes
Icam1	0.347488584474886	0.0226932158890612	0.0186004464484064	0.00277228825280932	5	Airway, Alveolum, Capillary_ECs, Mesothelium, Vascular_ECs	Airway, Alveolum
C3	0.341552511415525	0.0296231148702916	0.0255303454296367	0.00155423036806378	6	Airway, Alveolum, Fibroblasts, Mesothelium	Mesothelium
Ptprf	0.353881278538813	0.0185454247379841	0.0144526552973292	0.00118533359629464	7	Airway, Alveolum, Mesothelium	
Sell	0.337899543378995	0.335166101727695	0.33107333228704	0.000892725772101555	8	Granulocytes, Lymphocytes	
Anxa1	0.361643835616439	0.0227279851669637	0.0186352157263089	0.000751157345939926	9	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Airway, Alveolum, Fibroblasts, Mesothelium
Il18	0.380821917808221	0.0107306977867584	0.00663792834610359	-0.000233001824968463	10	MNP	
Igf1	0.306849315068493	0.00431843679745239	0.000225667356797544	-0.000464470948358534	11	Fibroblasts, MNP	Fibroblasts, MNP
Pkd1	0.341095890410959	0.0296239278474855	0.0255311584068307	-0.000553643300982603	12	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Pericytes
Edn1	0.336986301369863	0.0256473446754596	0.0215545752348048	-0.00166223262650679	13	Capillary_ECs, Vascular_ECs	
Cxcl16	0.335616438356164	0.0256432430168521	0.0215504735761973	-0.00221540291264454	14	Alveolum, MNP	Alveolum, MNP
Col18a1	0.337899543378995	0.0573908467083908	0.0532980772677359	-0.00277898825405943	15	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Lymphatic_ECs, Pericytes
