test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Tgfb1	0.603939115103918	0.246594656659418	0.11865826345378	0.221913731656399	1	Lymphatic_ECs, MNP	
Fgf2	0.57892395475543	0.198689902895937	0.0707535096902994	0.147174759483819	2	Fibroblasts, Mesothelium	
Spp1	0.584268123933211	0.191106246964067	0.0631698537584294	0.143409502966645	3	Fibroblasts, MNP, Pericytes	Fibroblasts, MNP
Vwf	0.583894675966575	0.188139244669553	0.0602028514639148	0.138374409355147	4	Capillary_ECs, Vascular_ECs	Capillary_ECs
Tgfb3	0.572919520207164	0.188292255300547	0.0603558620949092	0.133537759173036	5	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Pericytes
Edn1	0.575079430860615	0.183928407322957	0.0559920141173196	0.128629859434536	6	Capillary_ECs, Vascular_ECs	Capillary_ECs
Mmp9	0.590098126672614	0.183459935165505	0.0555235419598674	0.127120762717158	7	Granulocytes	
Fgf1	0.577719321659278	0.1862098933489	0.0582735001432624	0.125859840712469	8	Airway, Alveolum, Capillary_ECs	
Vcam1	0.5901513927619	0.185179272178624	0.0572428789729861	0.123053589213486	9	Fibroblasts, Vascular_ECs	
Bmp4	0.577899606884555	0.182185456860751	0.0542490636551131	0.122422286509412	10	Alveolum, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs	
Gpi1	0.586380621913785	0.183719958175809	0.0557835649701708	0.120012364259121	11	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC	Alveolum, Capillary_ECs
Il1b	0.577235829464224	0.186582086654847	0.0586456934492093	0.119738587814909	12	Granulocytes	
Copa	0.589607025036229	0.185106936743257	0.0571705435376195	0.119118423602725	13	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, SMC
Yars	0.595157819813111	0.179606149735253	0.0516697565296146	0.118820159501799	14	Fibroblasts	
Timp1	0.578986000969324	0.182011069281566	0.0540746760759278	0.116952095288869	15	Fibroblasts, Mesothelium, Pericytes, SMC	Fibroblasts, Mesothelium, Pericytes, SMC
Vtn	0.581053427643575	0.181159564103792	0.0532231708981543	0.115612175680216	16	Pericytes	
Rps19	0.588038894781325	0.181471641119107	0.0535352479134689	0.115525115780768	17	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Capillary_ECs
Arf1	0.585996052455976	0.18138307796603	0.0534466847603918	0.114966037017141	18	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs
Itga4	0.585743184867279	0.179532390208856	0.0515959970032178	0.112902362242378	19	Lymphocytes, MNP	
Gmfb	0.586797970503461	0.177611869515418	0.0496754763097802	0.112426080003091	20	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium	Alveolum
Gas6	0.586033514320968	0.177996168723049	0.0500597755174113	0.112238274776707	21	Airway, Alveolum, Fibroblasts, Mesothelium, SMC	Mesothelium
Itgb7	0.584197882936356	0.178188418580263	0.050252025374625	0.111965374098247	22	Lymphocytes	
Anxa1	0.583119098292909	0.178573557054685	0.0506371638490468	0.11171218591728	23	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Airway, Alveolum, Fibroblasts, Pericytes
Ghrl	0.578713231764851	0.175079584833663	0.047143191628025	0.111552182035339	24	Airway	Airway
Col4a1	0.583181729848446	0.177059713424704	0.0491233202190664	0.109428211852067	25	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs
Plat	0.568140791054106	0.17585889802692	0.0479225048212817	0.109403788235302	26	Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs	Capillary_ECs, Vascular_ECs
Pdgfb	0.571278222247194	0.170193297855683	0.0422569046500448	0.10844575583067	27	Capillary_ECs	Capillary_ECs
C3	0.582056703215395	0.176511507782899	0.0485751145772611	0.108254116119578	28	Alveolum, Fibroblasts, Mesothelium	Mesothelium
Pgf	0.574489406486992	0.175267929265643	0.0473315360600056	0.107704529011694	29	Lymphatic_ECs, Pericytes, SMC	
Tnfsf13b	0.581716034380625	0.175432041498248	0.0474956482926096	0.107648783688587	30	Fibroblasts	
Hc	0.577830536570974	0.173942991013831	0.0460065978081934	0.106868538555087	31	Alveolum	
Tgfb2	0.565361588945004	0.183626985507742	0.0556905923021037	0.106432318065345	32	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Fibroblasts, Pericytes
Hebp1	0.576653999873566	0.175069764674806	0.0471333714691681	0.106210883071063	33	MNP	
Calm1	0.580266728478745	0.175005081998663	0.0470686887930254	0.105745446471934	34	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, SMC
Fn1	0.589483517950086	0.182986237420993	0.055049844215355	0.105506417530605	35	Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC	Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC
Pcdh1	0.575120404775449	0.177594554064377	0.0496581608587389	0.105412388514735	36	Capillary_ECs, Pericytes	
Ltb	0.586142387866098	0.173951914056317	0.0460155208506793	0.104579164048628	37	Lymphocytes	
Efnb2	0.579724702119639	0.174904739331773	0.046968346126135	0.104569205078083	38	Capillary_ECs, Vascular_ECs	
Adam9	0.571814395189898	0.178288432087852	0.0503520388822145	0.104441977768425	39	Alveolum, Fibroblasts, MNP, SMC	Alveolum, MNP
