test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Gpi1	0.543842446145725	0.292810353928959	0.0589092322006667	0.0893817796063333	76	Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC	Capillary_ECs
Ptprc	0.550337516326775	0.289590766992882	0.0556896452645899	0.0892116477310274	77	Granulocytes, Lymphocytes, MNP	
Hsp90b1	0.544781115267991	0.291453836971618	0.0575527152433256	0.0892038831195583	78	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Pcdh7	0.54561142084356	0.290208480870556	0.0563073591422634	0.0885226858781496	79	Fibroblasts, Mesothelium, SMC, Vascular_ECs	Vascular_ECs
Adam9	0.544478178953005	0.29151632285807	0.0576152011297775	0.0884645644089123	80	Alveolum, Fibroblasts, MNP	Alveolum, MNP
Anxa1	0.54746082537383	0.289738262141098	0.0558371404128057	0.0883850868418979	81	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Airway, Alveolum, Fibroblasts, Mesothelium
Nid1	0.548094150102295	0.288423675815926	0.0545225540876335	0.0880874521272932	82	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	Lymphatic_ECs
Calm2	0.54238989300424	0.289456830027611	0.0555557082993185	0.0880680035001673	83	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
Rps19	0.545629722242558	0.294550240620785	0.0606491188924928	0.0878800318004609	84	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Airway, Capillary_ECs, Lymphatic_ECs, Mesothelium, Vascular_ECs
Hspg2	0.545131249927758	0.289044862227353	0.0551437404990607	0.0872678546067839	85	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Lymphatic_ECs, Pericytes
Cxcl2	0.539970255410472	0.290051324806908	0.0561502030786156	0.0871659528136826	86	Granulocytes	
Sema3a	0.544713207445396	0.28864850419564	0.0547473824673474	0.0866565430268201	87	Lymphatic_ECs	Lymphatic_ECs
Sfrp2	0.555042902332176	0.281286257513151	0.0473851357848585	0.0866289946421258	88	Mesothelium	Mesothelium
Nectin3	0.547734864743029	0.287362302289096	0.053461180560804	0.0861165823640164	89	Airway, Alveolum, Fibroblasts	Alveolum
Adam15	0.547888981787216	0.284562183715281	0.0506610619869888	0.0855222309066526	90	Capillary_ECs, MNP, Vascular_ECs	Capillary_ECs, MNP
F11r	0.542750141595035	0.288136959273844	0.0542358375455512	0.08480893523379	91	Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	Alveolum
Sema3f	0.548324362437051	0.284212672295783	0.0503115505674905	0.0838797549168883	92	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Vascular_ECs
Serpine1	0.533288318313342	0.286867061084751	0.0529659393564585	0.0836728266295825	93	Capillary_ECs, Fibroblasts, SMC	Capillary_ECs, Fibroblasts
Areg	0.544410752746172	0.286106532025023	0.05220541029673	0.0836673414846389	94	Airway, Alveolum	Airway, Alveolum
Pvr	0.542906185102276	0.286539085100647	0.0526379633723544	0.0822690584292015	95	Alveolum, Capillary_ECs	Capillary_ECs
H2-T23	0.542321503565883	0.285316664171219	0.0514155424429261	0.0817855017031786	96	Capillary_ECs, Lymphocytes, MNP, Vascular_ECs	
Rtn4	0.542342213043696	0.290872538818077	0.0569714170897846	0.0813329002518397	97	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum
Adam12	0.540180239883179	0.286080102781492	0.0521789810531992	0.0812031564686726	98	Lymphatic_ECs	
Wnt4	0.540604543370462	0.282543364236822	0.0486422425085291	0.0808977773692687	99	Airway, Mesothelium, Pericytes	Mesothelium
Nectin2	0.541627976867032	0.286108894740487	0.0522077730121942	0.0805100979425805	100	Airway, Alveolum, Lymphatic_ECs, Mesothelium	Alveolum
F7	0.539358603391344	0.287544808589652	0.0536436868613599	0.0804435826069988	101	MNP	
Npnt	0.54468768180995	0.276240252261893	0.0423391305336004	0.0795084270965206	102	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Thbs1	0.542590245161687	0.28542381709991	0.0515226953716179	0.0792888308124707	103	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts, Lymphatic_ECs
Cdh5	0.538290861244572	0.281831114369012	0.0479299926407195	0.0780137971481898	104	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Grn	0.538090990702889	0.282171453090862	0.0482703313625694	0.0762202258624353	105	Lymphatic_ECs, MNP, Mesothelium, SMC	MNP
Trf	0.540105107824136	0.284914108931398	0.0510129872031054	0.0761202548037609	106	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium	Airway
Lamb1	0.537733631806676	0.282342549305417	0.0484414275771243	0.0752061665200626	107	Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	Lymphatic_ECs
Nenf	0.53622472962091	0.28385448725609	0.0499533655277976	0.0743582867068077	108	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Mif	0.559581167667787	0.28983371010404	0.055932588375748	0.0740994694908913	109	Alveolum, Fibroblasts, Lymphatic_ECs, MNP, SMC	Alveolum, MNP
Wnt5a	0.547329344270505	0.28517591003715	0.0512747883088572	0.0727657080377041	110	Fibroblasts, Pericytes	Pericytes
Lamc2	0.540059835942405	0.281207949447381	0.0473068277190882	0.0727526282888258	111	Airway, Alveolum	Airway, Alveolum
Jag2	0.538778738012583	0.280679057954401	0.0467779362261089	0.0727460965210503	112	Capillary_ECs	
Nampt	0.541087122365078	0.279202773913351	0.0453016521850589	0.0711175252575441	113	MNP, SMC	
Agrn	0.537241420496796	0.272896517909495	0.0389953961812026	0.0670733102556732	114	Airway, Alveolum, Capillary_ECs, Mesothelium, Pericytes, SMC	Airway, Alveolum
Slit2	0.532413704087568	0.276653526340526	0.042752404612234	0.066713790079569	115	Fibroblasts	
Manf	0.533244972894665	0.272820054517283	0.0389189327889906	0.0647541482133073	116	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium	
Ccl5	0.550293207676569	0.283181957474043	0.0492808357457503	0.064159128031327	117	Lymphocytes	
Fgf7	0.55187001768493	0.280714846654151	0.0468137249258584	0.0634688094635268	118	Fibroblasts	
Tfpi	0.563199546895891	0.303906829874858	0.0700057081465653	0.0630420627564434	119	Fibroblasts, Mesothelium, Pericytes	
Plau	0.538191648397377	0.26740236832581	0.0335012465975177	0.0626143289909031	120	Lymphatic_ECs	
Sema3c	0.531196179438474	0.275021802474702	0.0411206807464092	0.0615587101134835	121	Capillary_ECs, Mesothelium, Vascular_ECs	
Sema6d	0.53580427905973	0.267020315213049	0.033119193484757	0.0614048432357182	122	Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs	
Crlf1	0.532816334865514	0.268208878312163	0.0343077565838707	0.0604494745350502	123	Alveolum, Fibroblasts	Alveolum, Fibroblasts
Jam2	0.535828359847886	0.268190621498613	0.0342894997703209	0.0593038129692051	124	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Calr	0.557197169640481	0.286019606977484	0.0521184852491916	0.0588630043315193	125	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum
Rspo3	0.532147370570578	0.268800292540771	0.0348991708124784	0.0576109681574104	126	Lymphatic_ECs	
Clstn1	0.527888442377563	0.266464280401789	0.0325631586734968	0.0496119630664842	127	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs	
Itgal	0.544119856825268	0.274679459374657	0.0407783376463647	0.0415684495991771	128	Granulocytes	
Cadm1	0.541705998620653	0.267488993877647	0.0335878721493548	0.03959775298156	129	Airway, Alveolum, Capillary_ECs	
Hmgb2	0.540183611193521	0.263665922149313	0.0297648004210201	0.0379093841951918	130	Granulocytes, Lymphocytes, MNP	
Lama2	0.545364351957093	0.267584926709013	0.0336838049807202	0.0330060204526076	131	Fibroblasts, Pericytes	
Dkk2	0.518277799825076	0.251547443366378	0.017646321638086	0.0313765144035181	132	Fibroblasts	Fibroblasts
Igf1	0.542696200629567	0.256429591598694	0.0225284698704016	0.0098235312063003	133	Fibroblasts, MNP	Fibroblasts, MNP
App	0.53353586881557	0.250649857353931	0.0167487356256387	-0.00586865090984606	134	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
