test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Apoe	0.547540462694367	0.139661890890119	0.050041406207906	0.10727518604112	1	MNP	MNP
Tgfb1	0.562574954642829	0.129434037421092	0.0398135527388794	0.107147050302113	2	Lymphatic_ECs, MNP	
Csf1	0.547394397236542	0.124387058079861	0.034766573397648	0.0917680201214271	3	Fibroblasts, Granulocytes, Mesothelium, Pericytes	Granulocytes
Ccl3	0.571443946739921	0.130934937511116	0.0413144528289027	0.0912267983348103	4	Granulocytes	Granulocytes
Fgf1	0.547297020264659	0.124113994432028	0.0344935097498147	0.0847880670731356	5	Airway, Alveolum, Capillary_ECs	
Tgfb3	0.552104367613442	0.125425364356827	0.0358048796746139	0.0834059800363184	6	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Pericytes
Cxcl12	0.543396816285529	0.12104146803102	0.0314209833488069	0.081996284397472	7	Capillary_ECs, Fibroblasts, SMC, Vascular_ECs	SMC, Vascular_ECs
Lgals3	0.533525866398794	0.117412193756479	0.0277917090742656	0.0786530605720714	8	Airway, Alveolum, Granulocytes, MNP	Airway, Alveolum, Granulocytes, MNP
Col5a3	0.564191924886476	0.121479976715979	0.0318594920337655	0.0764330043668308	9	Fibroblasts	Fibroblasts
Angpt2	0.548998554720731	0.124248135988146	0.0346276513059326	0.0763388848788033	10	Lymphatic_ECs, Pericytes, SMC	
Pcdh1	0.561665248721283	0.117802703470747	0.0281822187885336	0.0738986577542168	11	Capillary_ECs, Pericytes	
Col4a1	0.557998236964297	0.119398536738181	0.0297780520559682	0.0732218548477879	12	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs
Calm1	0.531965272296764	0.116881805093758	0.0272613204115446	0.0717842475139615	13	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, SMC
Itgam	0.555199930298588	0.120335356759828	0.0307148720776147	0.0715921710982208	14	Granulocytes, MNP	
Serping1	0.558536372861547	0.117402514352103	0.0277820296698898	0.0712287341351463	15	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Pericytes, SMC
Cdh1	0.530317551430416	0.116242715981216	0.0266222312990026	0.0698845951059884	16	Airway, Alveolum	
Lama2	0.550046638444427	0.12714781118674	0.0375273265045268	0.0697073447359131	17	Fibroblasts, Pericytes	
Gpi1	0.544183519716274	0.118360608762103	0.0287401240798896	0.0694035595893568	18	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC	Alveolum, Capillary_ECs
Vegfc	0.545854303549645	0.117718596925991	0.0280981122437781	0.0687579126975746	19	Capillary_ECs, Vascular_ECs	Capillary_ECs
Pkd1	0.540209001732285	0.114565914438453	0.0249454297562404	0.0681793963595245	20	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Selp	0.545795364856137	0.117446200674964	0.0278257159927514	0.0679640059845327	21	Vascular_ECs	Vascular_ECs
Adam12	0.552194056929651	0.11707158836592	0.0274511036837072	0.065769649642196	22	Fibroblasts, Lymphatic_ECs	Fibroblasts
Anxa1	0.545244416199427	0.120667485785831	0.0310470011036184	0.0654426594183581	23	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Airway, Alveolum, Fibroblasts, Pericytes
Kitl	0.527737061675498	0.114323130559998	0.0247026458777848	0.064779304858244	24	Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs	
Yars	0.537087813528221	0.124086319616883	0.0344658349346704	0.0637928723586603	25	Fibroblasts	
Ntn1	0.512774321180004	0.115615924445505	0.0259954397632917	0.0635921068314495	26	Capillary_ECs, Lymphatic_ECs, Mesothelium, Vascular_ECs	Capillary_ECs, Vascular_ECs
C3	0.542961182463943	0.116494911543881	0.026874426861668	0.0635819260528549	27	Alveolum, Fibroblasts, Mesothelium	Mesothelium
Tnfsf13b	0.547074078250083	0.118242276099007	0.0286217914167942	0.0629937177635041	28	Fibroblasts	
Hspg2	0.554410664315949	0.114799952949135	0.0251794682669223	0.0627061578450597	29	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts, Lymphatic_ECs
Gas6	0.541400588361912	0.115814053868128	0.0261935691859151	0.0625125379408176	30	Airway, Alveolum, Fibroblasts, Mesothelium, SMC	Mesothelium
Ceacam1	0.545221353232399	0.11806256742528	0.0284420827430674	0.0618292463173108	31	Alveolum, Capillary_ECs, Vascular_ECs	Alveolum
Cfh	0.546343750960954	0.116645763338511	0.027025278656298	0.0610842922082258	32	Fibroblasts, Lymphatic_ECs, Mesothelium	
Vtn	0.539342859192897	0.117804363077926	0.028183878395713	0.0602675743639507	33	Pericytes	
Sell	0.539465861683697	0.115351662443593	0.0257311777613797	0.0600262200036268	34	Granulocytes, Lymphocytes	
Sema3c	0.540882952879795	0.114311097525879	0.0246906128436663	0.0583190261056033	35	Capillary_ECs, Mesothelium, Vascular_ECs	
Tnc	0.544970223147015	0.109183747361872	0.0195632626796585	0.0578723557892401	36	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts, Lymphatic_ECs, Pericytes
Il34	0.532531596264824	0.113180557068941	0.0235600723867277	0.0576683757573312	37	Pericytes	
Tgfb2	0.553759776135464	0.11497992086822	0.0253594361860073	0.0572650163579122	38	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Fibroblasts, Pericytes
Cxcl2	0.543763261206037	0.111111451626062	0.0214909669438491	0.0567304373012243	39	Granulocytes	
Pcdh7	0.534740515995448	0.114810114391605	0.0251896297093921	0.0561791901175525	40	Fibroblasts, Mesothelium, Pericytes, SMC, Vascular_ECs	
Fgf7	0.542305169179674	0.110957047753648	0.021336563071435	0.0551428681457778	41	Fibroblasts	
Cxcl16	0.538727846738896	0.110515317518842	0.0208948328366287	0.0549794530628404	42	Alveolum, MNP	Alveolum, MNP
Lamb2	0.536244733955863	0.113573815392959	0.0239533307107454	0.0546381989704843	43	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Vegfd	0.533215797619899	0.117311837488379	0.0276913528061662	0.0539731967419366	44	Fibroblasts, SMC	SMC
Fn1	0.539417173197757	0.112468595723124	0.022848111040911	0.0534400649678136	45	Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC	Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC
Sema3a	0.541431338984614	0.111209347401755	0.0215888627195423	0.0533969585247817	46	Lymphatic_ECs	
Hc	0.53881241095132	0.111187154706374	0.021566670024161	0.0531485822773885	47	Alveolum	
Fbn1	0.536834120890949	0.11123150179966	0.0216110171174465	0.0526938789168986	48	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Fibroblasts, Pericytes, SMC
Agrn	0.548983179409381	0.106131054637675	0.0165105699554616	0.0523855467053646	49	Alveolum, Capillary_ECs, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, SMC
Sema7a	0.525558892567574	0.115713623441048	0.026093138758835	0.0519784303572518	50	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Copa	0.523726667965025	0.116776678928804	0.0271561942465912	0.0515619852444374	51	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, SMC
Itga4	0.526271281993459	0.114613700624919	0.024993215942706	0.051559861781671	52	Lymphocytes, MNP	
Col18a1	0.531381010465462	0.111327472754712	0.0217069880724994	0.0513001988226793	53	Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs	Lymphatic_ECs, Pericytes, SMC, Vascular_ECs
Dsg2	0.526624914154511	0.11654852316945	0.0269280384872372	0.0512354561823977	54	Airway	
Jag2	0.540895765639253	0.110708117249082	0.0210876325668687	0.0506579259348374	55	Capillary_ECs	Capillary_ECs
Itgb2	0.531378447913569	0.111435312725571	0.0218148280433584	0.0502890309099292	56	Granulocytes, Lymphocytes, MNP	
Vcam1	0.528113756803574	0.11091585665516	0.0212953719729469	0.0502037937986205	57	Fibroblasts, Vascular_ECs	
