test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Ltf	0.562285741547227	0.0752762322454844	0.0151621471204296	0.0408149047254034	136	Airway	Airway
Hmgb2	0.555388578789181	0.0759471399878569	0.015833054862802	0.0392297585060752	137	Granulocytes, Lymphatic_ECs, Lymphocytes, MNP	
App	0.568838727705197	0.0834636312030534	0.0233495460779986	0.0388519181571311	138	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Agrn	0.534864067281414	0.073239600424261	0.0131255152992062	0.0367512144529401	139	Alveolum, Capillary_ECs, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, SMC
Icam2	0.52396968519768	0.076501407287078	0.0163873221620232	0.0338574618457656	140	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Efemp1	0.513215018367444	0.0781781498322642	0.0180640647072093	0.032526015021213	141	Fibroblasts, Mesothelium	
Flrt3	0.530713501945793	0.0680324228232053	0.00791833769815047	0.0301311576848391	142	Alveolum, Lymphatic_ECs	Alveolum
Flrt2	0.51899786678662	0.074263784400763	0.0141496992757081	0.0300174121219482	143	Fibroblasts, Lymphatic_ECs, Mesothelium	
Thbs2	0.528944911297852	0.0687952568898023	0.00868117176474741	0.0292511630001718	144	Fibroblasts	Fibroblasts
Lama2	0.569435073299391	0.0785295208056829	0.018415435680628	0.0226104619015681	145	Fibroblasts, Pericytes	
Cadm1	0.537539103232535	0.0712580011288602	0.0111439160038053	0.0198222490752019	146	Airway, Alveolum, Capillary_ECs, Pericytes	
Crlf1	0.515222147253062	0.0743525227504787	0.0142384376254239	0.0190329509215806	147	Fibroblasts	Fibroblasts
Slit2	0.493859344224307	0.0722381280576157	0.0121240429325609	0.0143515102937824	148	Fibroblasts	Fibroblasts
Rspo3	0.498316601579807	0.0691909897266059	0.00907690460155102	0.0132066949836566	149	Lymphatic_ECs	
