test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Spp1	0.573496829931025	0.0861686835373941	0.0600853852622573	0.134440335776149	1	Fibroblasts, MNP	Fibroblasts, MNP
Tgfb1	0.570723890475856	0.059487394635063	0.0334040963599263	0.101614443917624	2	Lymphatic_ECs, MNP	
Timp1	0.564502194663132	0.0598586969999443	0.0337753987248075	0.0614106211127179	3	Fibroblasts, Mesothelium, Pericytes	Fibroblasts, Mesothelium
Tgfb3	0.532745767435381	0.046778475948125	0.0206951776729883	0.0592645486163128	4	Fibroblasts, Lymphatic_ECs, Mesothelium, SMC	
Pik3cb	0.571127987180382	0.0383383443631411	0.0122550460880044	0.0459330017194588	5	MNP	
Osm	0.538319515083954	0.0472704848952212	0.0211871866200845	0.0456038493271927	6	Granulocytes	
Tgfb2	0.54923012610604	0.0366401225566745	0.0105568242815377	0.0453128692199192	7	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Fgf2	0.552755521493765	0.039572333558546	0.0134890352834092	0.0442594733060602	8	Fibroblasts, Mesothelium	
Tnc	0.56363129659305	0.0366979820200008	0.0106146837448641	0.0439824794095244	9	Fibroblasts, Lymphatic_ECs, Pericytes	Fibroblasts, Pericytes
Celsr1	0.569302584825471	0.0373486396068799	0.0112653413317431	0.0435379042435971	10	Airway	
Hgf	0.549278896397964	0.0366466275611116	0.0105633292859748	0.0410402362062191	11	Fibroblasts, Pericytes	
Tfpi	0.590204138507628	0.0355118975569151	0.00942859928177837	0.0396024670019549	12	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	Capillary_ECs
Fgf7	0.544917438862956	0.0480407354478539	0.0219574371727172	0.0388513054873562	13	Fibroblasts	
Col1a1	0.572319375740261	0.0350679744920984	0.00898467621696171	0.0387866447558991	14	Fibroblasts, Mesothelium, Pericytes, SMC	Fibroblasts
Itga4	0.575604403260642	0.0357220500677786	0.00963875179264191	0.0372872371682124	15	Granulocytes, Lymphocytes, MNP	
Rps19	0.58023061380896	0.0345085162617299	0.00842521798659318	0.0372380813645416	16	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Capillary_ECs
Efnb1	0.583226503170069	0.0356501298087221	0.0095668315335854	0.0368550139929384	17	Capillary_ECs, Vascular_ECs	
Itgb7	0.576025917926567	0.0349398446032874	0.00885654632815063	0.0357953873412209	18	Lymphocytes, MNP	
Vcam1	0.576029401518844	0.035052851346334	0.00896955307119729	0.0353159881084663	19	Fibroblasts, Vascular_ECs	
Gpi1	0.583999860656306	0.0356330567149906	0.00954975843985383	0.0351086137009488	20	Airway, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium	
Pcdh7	0.571424092524208	0.0345947553698476	0.00851145709471084	0.0340547277040873	21	Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	Fibroblasts
Anxa1	0.567048700620077	0.0350069900263189	0.00892369175118217	0.0334841313950926	22	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Alveolum
Adam9	0.576639030167908	0.0338760931690703	0.00779279489393359	0.0327358545038709	23	Alveolum, Fibroblasts, MNP, SMC	Alveolum
Tnfsf13b	0.567505051208804	0.0341962101792989	0.0081129119041622	0.0324314384938844	24	Fibroblasts	
Ltb	0.570918971643554	0.0321267026929541	0.00604340441781739	0.0324142658939087	25	Lymphocytes	
Itgb2	0.572528391277086	0.0341745663587915	0.00809126808365481	0.0322991188361613	26	Granulocytes, Lymphocytes, MNP	
Efnb2	0.566299728279801	0.0340735269300852	0.00799022865494852	0.0321153337378198	27	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Arf1	0.570657702222532	0.0341344452781289	0.00805114700299219	0.0312023907635235	28	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Copa	0.562262244826869	0.033894822066863	0.00781152379172629	0.0310636883897498	29	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs	
Tnfsf14	0.566278826726118	0.0326289058902003	0.00654560761506355	0.0309723685227317	30	Granulocytes	
Dll4	0.583132446178497	0.0324331285467853	0.00634983027164853	0.030968397901996	31	Vascular_ECs	
Col5a3	0.561116142966628	0.0325439107751609	0.00646061250002416	0.0304482605061474	32	Fibroblasts, Pericytes	Fibroblasts, Pericytes
Calm1	0.563464084163591	0.034365895087379	0.00828259681224225	0.03020082625174	33	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum
Fn1	0.58179823033512	0.0354222205051669	0.00933892223003018	0.0296274386045595	34	Fibroblasts, MNP	Fibroblasts, MNP
Bmp5	0.561004668013656	0.0323372590936043	0.00625396081846756	0.0295777440375568	35	Airway, Fibroblasts, Pericytes	
Adam17	0.553960844422768	0.0340781826569615	0.00799488438182474	0.0291876314001229	36	MNP	
Ocln	0.560962864906291	0.0321131110740856	0.00602981279894885	0.0291822940359119	37	Airway	
Gas6	0.562655890754547	0.0327681810360715	0.00668488276093479	0.0288571337322603	38	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC	
Hebp1	0.566505260224343	0.0331375273258306	0.00705422905069389	0.0287390260610632	39	MNP	
Manf	0.567884762767367	0.0326432154157015	0.00655991714056481	0.0286145611932303	40	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs	
Sema3a	0.56087925869156	0.032736090498534	0.00665279222339723	0.0283264719251624	41	Fibroblasts, Lymphatic_ECs	Fibroblasts, Lymphatic_ECs
Efemp1	0.557994844283427	0.0328777890765376	0.00679449080140085	0.0282968280827651	42	Airway, Fibroblasts, Mesothelium	
Ghrl	0.547620706472516	0.0339021217195745	0.00781882344443781	0.0279922309564479	43	Airway	Airway
Nectin1	0.561102208597506	0.0334608618762626	0.00737756360112586	0.0278594662478482	44	Alveolum	
Sfrp2	0.571483313592977	0.0315129140328848	0.00542961575774805	0.0275905361794226	45	Mesothelium	
Il16	0.566529645370301	0.0320185509549004	0.00593525267976364	0.0272716198525409	46	Lymphocytes	
Col4a1	0.561429666271861	0.0325381664831935	0.00645486820805676	0.027139749630468	47	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs
Fbn1	0.561032536751898	0.033845960604772	0.00776266232963524	0.0270607571883892	48	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Pericytes
Lamb2	0.55164773914861	0.0340657997385076	0.00798250146337086	0.0269330150150772	49	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
C3	0.560440326064236	0.0326910076900221	0.00660770941488539	0.0266881934811567	50	Airway, Alveolum, Fibroblasts, Mesothelium	
Plxnb2	0.568038040827701	0.0332299296604558	0.0071466313853191	0.0266194575810841	51	Airway, Alveolum, Fibroblasts, Mesothelium	
Ntn1	0.558148122343764	0.0322644570230315	0.00618115874789475	0.0264774981385721	52	Capillary_ECs, Lymphatic_ECs, Mesothelium, Vascular_ECs	
Mmp9	0.568229638403121	0.0347894931518429	0.00870619487670618	0.0264535353856104	53	Granulocytes	
Cxcl16	0.559858566153417	0.0330304623933124	0.00694716411817571	0.0263436178478764	54	MNP	MNP
Npw	0.559907336445344	0.0329247035621288	0.00684140528699209	0.026182235330323	55	Alveolum	
Ccl5	0.578659513690513	0.0341518542954308	0.00806855602029402	0.0256839941881895	56	Lymphocytes	
Col18a1	0.550505120880655	0.0334226788131227	0.00733938053798599	0.0254736027448387	57	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Pericytes
Mapt	0.574848463735801	0.0343037605205113	0.00822046224537456	0.0247201895276656	58	Capillary_ECs, Pericytes	
Inhbb	0.545718665087439	0.0333801853324226	0.00729688705728592	0.0245555880410958	59	Airway, Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Agrn	0.556942799414759	0.0312337536285888	0.00515045535345204	0.0244661412634832	60	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	Alveolum
Nid1	0.545767435379363	0.0335399912652303	0.00745669299009357	0.0242529712795377	61	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs	
Dsg2	0.553595067233329	0.0325130776016402	0.00642977932650348	0.0237757915757988	62	Airway	
Lrpap1	0.556308785619734	0.0320471355815635	0.0059638373064268	0.0236601083406366	63	Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	MNP
Pros1	0.551306347105138	0.0312164610350426	0.0051331627599059	0.0234773969118806	64	Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs	
Gmfb	0.560224343342856	0.032244444955427	0.00616114668029026	0.0234563633193527	65	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs	
Jag2	0.547537100257788	0.0317806779943872	0.00569737971925047	0.0233353873473039	66	Airway, Capillary_ECs, Vascular_ECs	
Itgb1	0.554915348707588	0.0333365485282497	0.00725325025311302	0.0232842611578416	67	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Pericytes
Nenf	0.547610255695676	0.0325218910092364	0.00643859273409971	0.0231542182867147	68	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Calm2	0.550205531944545	0.0325598567971491	0.0064765585220124	0.023101728292659	69	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Granulocytes
Sema7a	0.549146519891311	0.031906634980721	0.00582333670558425	0.023017359345437	70	Capillary_ECs, Lymphatic_ECs	Capillary_ECs
Hspg2	0.553814533546997	0.0319842616244711	0.00590096334933437	0.0227840430238131	71	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	
Inhba	0.539803525395388	0.0319450319291453	0.00586173365400857	0.0224840163368896	72	Fibroblasts, SMC	Fibroblasts
Ntf3	0.558628858078449	0.0342453026116593	0.00816200433652262	0.0223688241410093	73	SMC	
F11r	0.550957987877101	0.0323275307242235	0.00624423244908678	0.0220249791422024	74	Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	
Vtn	0.548665784156621	0.0313468127776744	0.00526351450253766	0.021813525574966	75	Pericytes	
Bdnf	0.569337420748276	0.0328274277439675	0.00674412946883078	0.0215700014842627	76	Mesothelium	
Rtn4	0.565669198077057	0.033499026848019	0.00741572857288225	0.0214929302969535	77	Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Plekho2	0.553222322859334	0.0316418288997379	0.00555853062460115	0.0214874095247883	78	Lymphatic_ECs, MNP	
Dll1	0.561603845885875	0.0306401232052226	0.0045568249300859	0.0214699539486413	79	Capillary_ECs, Vascular_ECs	Capillary_ECs
Pdgfa	0.564146868250541	0.0322610661005066	0.00617776782536985	0.0214034627957902	80	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Fibroblasts
Reln	0.557012471260364	0.0312970865566077	0.00521378828147095	0.0210118740129288	81	Lymphatic_ECs	
Serpine2	0.549599386887759	0.0315983662961544	0.00551506802101771	0.0210103497910532	82	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts, Pericytes
Penk	0.554131540444511	0.0314973353501134	0.00541403707497669	0.0210088831351041	83	Fibroblasts	
Lamb1	0.54793422977775	0.0308177886358484	0.00473449036071169	0.0209585014396726	84	Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	
Sema3f	0.557548944471539	0.0316025490866538	0.00551925081151708	0.0206606687415111	85	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Adam12	0.544367031282659	0.030848287390449	0.00476498911531228	0.0206267933914887	86	Lymphatic_ECs	
App	0.566369400125408	0.0413603891476864	0.0152770908725497	0.0204941339198989	87	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Hc	0.559109593813142	0.0325410519220304	0.00645775364689364	0.0204427223894351	88	Alveolum	
Serping1	0.546976241900649	0.030569379734328	0.00448608145919126	0.0202041530467794	89	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Cadm1	0.55484567686198	0.0321618000921225	0.00607850181698576	0.0199330919789403	90	Airway, Alveolum, Capillary_ECs, Vascular_ECs	
Hsp90b1	0.546478088204555	0.0316278375405506	0.00554453926541385	0.0198818451966532	91	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Bmp3	0.536333867484152	0.0310734588944052	0.00499016061926849	0.0197877400774028	92	Fibroblasts, Mesothelium, SMC	
Thbs1	0.547286281613601	0.0309386998678756	0.00485540159273886	0.0195249657077441	93	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts, Lymphatic_ECs, Pericytes
Lgals3	0.56521284748833	0.0325595100202395	0.00647621174510279	0.0194138914712436	94	MNP	
Trf	0.549669058733364	0.0316325429204119	0.0055492446452752	0.0193312883932126	95	Airway, Alveolum, Lymphatic_ECs, MNP, Mesothelium	
