test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Edn1	0.554855911585544	0.0637596576141974	0.0219777835742589	0.0773625087190113	1	Capillary_ECs, Vascular_ECs	
Hgf	0.549520962601137	0.0567750805107313	0.0149932064707928	0.0588448632720071	2	Fibroblasts, Pericytes	
Igf1	0.582037512023091	0.0608436520362515	0.019061777996313	0.057045008823321	3	Fibroblasts, MNP	Fibroblasts, MNP
Lgals3	0.555758821643441	0.050955711678964	0.00917383763902546	0.0509401398540344	4	MNP	
Bmp5	0.593190690832283	0.0537023187288962	0.0119204446889577	0.0499325354524855	5	Airway, Fibroblasts, Pericytes, SMC	SMC
Sfrp2	0.570525998151749	0.0534910112981952	0.0117091372582566	0.0467315695370084	6	Mesothelium	
Tnc	0.581971502932694	0.0515375399500628	0.00975566591012424	0.0461632601535727	7	Fibroblasts, Lymphatic_ECs	Fibroblasts
Adam17	0.560834449201292	0.0538547598553326	0.012072885815394	0.0459401715631037	8	MNP	
Spp1	0.542424985383703	0.0487340835915684	0.00695220955162988	0.0422856832477986	9	Fibroblasts, MNP	Fibroblasts, MNP
Npnt	0.565976085849541	0.051653159645451	0.00987128560551247	0.0421568095327204	10	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Bmp3	0.566188257925813	0.049926332891304	0.00814445885136545	0.0415698703273966	11	Mesothelium	
Lamb2	0.572400184825459	0.0509788062687935	0.00919693222885497	0.0413888714060789	12	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Ncam1	0.57323472832545	0.0496443955222214	0.00786252148228285	0.0406182466806718	13	Fibroblasts, Mesothelium	Fibroblasts
Ptprc	0.557246383644834	0.0558120233068011	0.0140301492668626	0.0398631047277329	14	Granulocytes, Lymphocytes, MNP	
Dkk2	0.563288572883473	0.0500481541593557	0.00826628011941716	0.0395871792680099	15	Fibroblasts	Fibroblasts
Sema5a	0.570837183863611	0.0505756402084048	0.00879376616846625	0.0393068001427116	16	Fibroblasts, Mesothelium, Pericytes	
Col4a1	0.577131622126254	0.0495096497084552	0.0077277756685166	0.0385085158538974	17	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs
Tgfb3	0.560775512513442	0.0498315787409822	0.0080497047010436	0.0376043662399448	18	Fibroblasts, Lymphatic_ECs, Mesothelium	
Sema3a	0.565867642343894	0.0489559285618193	0.00717405452188073	0.0375594946384376	19	Fibroblasts, Lymphatic_ECs	Fibroblasts, Lymphatic_ECs
Itgam	0.56103954887502	0.0499472139433167	0.00816533990337814	0.0366727362945989	20	Granulocytes, MNP	
Angpt2	0.555928559304452	0.0487769093755837	0.00699503533564516	0.0358752202683778	21	Lymphatic_ECs, Pericytes, SMC	
Plxnb2	0.563712917036005	0.0491935725018555	0.00741169846191696	0.0346995756377735	22	Airway, Alveolum, Fibroblasts, Mesothelium	
Pecam1	0.556451917092586	0.0490009639113268	0.00721908987138829	0.0343329621060969	23	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Dsg2	0.557119080399077	0.0489173129756523	0.00713543893571376	0.0338212976513103	24	Airway	
Efna1	0.564340003394759	0.0491222031361958	0.0073403290962572	0.0334942757685917	25	Lymphatic_ECs	
Lamc2	0.559104068045944	0.0480611954535347	0.00627932141359615	0.0333849960772422	26	Alveolum	Alveolum
Itga4	0.556385908002191	0.0488234911667281	0.00704161712678959	0.0331154012577307	27	Granulocytes, Lymphocytes, MNP	
Pik3cb	0.566676253701229	0.0493304751306455	0.0075486010907069	0.0327330905672821	28	MNP	MNP
Anxa1	0.551689832714108	0.0491981046701579	0.00741623063021931	0.0325916959155834	29	Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes	Alveolum
Itgb2	0.558578352790302	0.0481463116467365	0.00636443760679794	0.0325208519334284	30	Granulocytes, MNP	
Nampt	0.55292278822398	0.047497475786203	0.00571560174626448	0.0321378370118694	31	MNP, SMC	
Nts	0.55478754502763	0.0482010833685465	0.00641920932860793	0.0315943871846191	32	Lymphatic_ECs	
Calm1	0.567857344925791	0.0491382658991506	0.00735639185921206	0.031584808044404	33	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Fibroblasts
Bmp4	0.56486100371537	0.0480101045117033	0.00622823047176472	0.0315589733015157	34	Alveolum, Pericytes, Vascular_ECs	
Col1a1	0.549947664221189	0.0476114688878045	0.00582959484786596	0.0313670056338244	35	Fibroblasts, Pericytes	Fibroblasts
Efnb2	0.556763102804445	0.0483966495193449	0.00661477547940637	0.0309128109684364	36	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Lymphatic_ECs
H2-T23	0.559830168040288	0.048344657363227	0.00656278332328841	0.0307743971446008	37	Capillary_ECs, Lymphatic_ECs, Lymphocytes, MNP, Vascular_ECs	
Efnb1	0.555895554759263	0.0482263902272487	0.00644451618731012	0.0307557394277745	38	Capillary_ECs, Vascular_ECs	
Nectin1	0.550826999603949	0.0485301931168123	0.00674831907687371	0.0304031829158592	39	Alveolum	
Cxcl2	0.550140976557347	0.0479243361622302	0.00614246212229165	0.0303308315383013	40	Granulocytes	Granulocytes
Cxcl16	0.556972917413203	0.0480937573634179	0.00631188332347938	0.0301593616184248	41	MNP	
Cdh5	0.552769552835563	0.0481823100141139	0.00640043597417538	0.0295617868435538	42	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Cdh1	0.553809196009282	0.0481641411475682	0.00638226710762969	0.0295561655081622	43	Airway, Alveolum	
