test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Apoe	0.562167214817379	0.0812128441889543	0.0437702444008935	0.121191323650951	1	MNP	MNP
Tgfb1	0.564545611909292	0.0611685668771195	0.0237259670890588	0.0903055461727044	2	Lymphatic_ECs, MNP	
Csf1	0.554131902371473	0.0619252257041722	0.0244826259161115	0.085620677348822	3	Fibroblasts, Granulocytes, Mesothelium, SMC	
Vegfa	0.532539380301196	0.0639630824624303	0.0265204826743695	0.0815783752631062	4	Alveolum, Capillary_ECs, Vascular_ECs	Alveolum
Fgf1	0.541834862385318	0.0680403412299423	0.0305977414418815	0.078164265745624	5	Airway, Alveolum, Capillary_ECs	
Angpt2	0.552837112688246	0.0724247160761964	0.0349821162881357	0.0749144053323159	6	Lymphatic_ECs, Pericytes, SMC	Lymphatic_ECs
Lgals3	0.521668686169293	0.0619646904646752	0.0245220906766145	0.0715655344757202	7	Airway, MNP	Airway
Fgf2	0.531739657261553	0.0578813540280374	0.0204387542399767	0.0664683407808599	8	Fibroblasts, Mesothelium, SMC	
Pkd1	0.541755236281804	0.0570297689963506	0.0195871692082898	0.0631627316591794	9	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Adam17	0.544545611909297	0.0586935308998599	0.0212509311117991	0.0591107720924952	10	Fibroblasts, Lymphatic_ECs, MNP	
Cxcl12	0.550863770122898	0.0532481077885695	0.0158055080005088	0.0556888729752119	11	Capillary_ECs, Fibroblasts, SMC, Vascular_ECs	Capillary_ECs
Col5a3	0.575326293924179	0.0585871582078209	0.0211445584197601	0.0548615852276611	12	Fibroblasts	
Itgam	0.559774969707459	0.0625282307403612	0.0250856309523004	0.05371674967119	13	Granulocytes, MNP	
Gpi1	0.543188506145056	0.0602870469821016	0.0228444471940408	0.0519534664848203	14	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	Alveolum
Tgfb3	0.548769257400031	0.0527574546494411	0.0153148548613803	0.0493931623218448	15	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Serping1	0.554561190929549	0.0577312626544969	0.0202886628664361	0.0479392705036676	16	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Pericytes
Pcdh1	0.560716634931626	0.0555234293827738	0.018080829594713	0.0470668870867476	17	Capillary_ECs, Vascular_ECs	
Il7	0.537808551151115	0.0518505956434237	0.0144079958553629	0.044546474285278	18	Lymphatic_ECs	
Il34	0.533654145750386	0.0493439783289259	0.0119013785408652	0.0438476129860978	19	Alveolum, Pericytes	
Tnfsf13b	0.532809416652243	0.0617571474027216	0.0243145476146608	0.0437323494439332	20	Fibroblasts	
Sell	0.541152847498701	0.0561327306484448	0.0186901308603841	0.0435409638553772	21	Granulocytes, Lymphocytes	
Ocln	0.552245109918642	0.0559905246931457	0.018547924905085	0.0430001744066971	22	Airway	
Gas6	0.536063700882809	0.0551171129334815	0.0176745131454208	0.0421655389921273	23	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC	SMC
Ccl2	0.532224337891639	0.0484271240562132	0.0109845242681524	0.0408534100102194	24	MNP	MNP
Selp	0.544718712134322	0.0544306419195855	0.0169880421315247	0.0404964042556796	25	Vascular_ECs	Vascular_ECs
Itgb1	0.53337372338584	0.0486785799672869	0.0112359801792261	0.0397312425794322	26	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
