test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Hmgb2	0.547628794363191	0.092253379588645	0.0594066642601779	0.166285771220453	1	Granulocytes, Lymphocytes, MNP	
Bmp6	0.532579112550087	0.0515930397987694	0.0187463244703023	0.0537382832007725	2	Capillary_ECs, Vascular_ECs	
Edn1	0.529819011821916	0.0422414977565524	0.0093947824280852	0.047772967856315	3	Capillary_ECs, Vascular_ECs	
Cadm1	0.518572686787496	0.045418184143091	0.0125714688146238	0.0469779985381362	4	Airway, Alveolum, Capillary_ECs, Pericytes, Vascular_ECs	
Bdnf	0.537250815625271	0.0477692715803237	0.0149225562518566	0.0448025685825712	5	Mesothelium	
Fgf1	0.521169042214038	0.0431220361676415	0.0102753208391743	0.0415691519700825	6	Airway, Alveolum, Capillary_ECs	
Itgb1	0.521414660166481	0.046928048926492	0.0140813335980248	0.0399749452542674	7	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Rtn4	0.514836316723111	0.046583135985801	0.0137364206573338	0.0398348571773342	8	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum
Npnt	0.541671938769185	0.0434825482051922	0.010635832876725	0.0366516332412425	9	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Lymphatic_ECs
Vegfa	0.536285710741448	0.0426686349104737	0.00982191958200656	0.0361432585071034	10	Alveolum, Capillary_ECs, Vascular_ECs	Alveolum
Hc	0.522779204346694	0.0473642109915971	0.01451749566313	0.0334338633538782	11	Alveolum	
Tgfb1	0.526493245506309	0.0406523594399995	0.00780564411153235	0.0327597806580758	12	Lymphatic_ECs, MNP	
Gmfb	0.545606787987053	0.0423198679367364	0.00947315260826927	0.0326079250568356	13	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, Vascular_ECs	
Anxa1	0.517618746356048	0.0475003253571541	0.0146536100286869	0.0317376385499925	14	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Alveolum, Lymphatic_ECs
Lgals3	0.524369518564002	0.0394760240685503	0.00662930874008311	0.0311331219848118	15	Airway, MNP	Airway
Itgam	0.544016473769744	0.0406259352497764	0.00777921992130922	0.029385425836021	16	Granulocytes, MNP	
Vcam1	0.543117115105508	0.0405322483537895	0.00768553302532234	0.0269740919784686	17	Fibroblasts, Vascular_ECs	
Mapt	0.524076761812614	0.0390985869874354	0.00625187165896823	0.0269534497671103	18	Capillary_ECs, Pericytes, Vascular_ECs	
Bmp5	0.525123739347252	0.0462042282607997	0.0133575129323325	0.0269044991320243	19	Airway, Fibroblasts, Pericytes	
Angpt1	0.522905734807044	0.0390907661715203	0.00624405084305319	0.0267784676000618	20	Fibroblasts, Pericytes, SMC	
Wnt5a	0.517050599779193	0.0460533218022288	0.0132066064737616	0.0267566171600679	21	Fibroblasts, Pericytes	
Dll4	0.540947489858959	0.0394762916384064	0.0066295763099392	0.0266847192122054	22	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Spp1	0.523821219902496	0.038745414017594	0.00589869868912688	0.0259839982647974	23	Fibroblasts, MNP, Pericytes	Fibroblasts, MNP
Cxcl12	0.521774403632169	0.0396191847059253	0.00677246937745814	0.0251179627941879	24	Capillary_ECs, Fibroblasts, SMC, Vascular_ECs	Capillary_ECs
Copa	0.531960105690151	0.0390348878402017	0.00618817251173456	0.0228591604976848	25	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, Vascular_ECs	
Jam2	0.533172069021127	0.0381884361455032	0.00534172081703608	0.0228392915249479	26	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Ptprf	0.532695719052764	0.0395440209842875	0.00669730565582032	0.0216674168115569	27	Airway, Alveolum, Mesothelium	
Col4a1	0.536407279222956	0.0388320276052861	0.00598531227681892	0.0214282876138222	28	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs
Itga4	0.536298115688539	0.0394379716326381	0.00659125630417094	0.0211648910853349	29	Granulocytes, Lymphocytes, MNP	
Robo1	0.542125959832787	0.0389848982089283	0.00613818288046113	0.0205828221240442	30	Fibroblasts	
Itgal	0.526098768188756	0.0410159670501271	0.00816925172165993	0.0201982902791114	31	Granulocytes, Lymphocytes, MNP	
Pkd1	0.520749755002294	0.0393462635504728	0.00649954822200564	0.0201064241667866	32	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Itgb7	0.52886631188518	0.0389593610911475	0.00611264576268036	0.0195846548803089	33	Lymphocytes, MNP	Lymphocytes
Rps19	0.528082319228912	0.0389316911538234	0.00608497582535625	0.0194762101510796	34	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Granulocytes
Icam1	0.526423777802589	0.039005499325647	0.00615878399717985	0.019335672371303	35	Airway, Alveolum, Capillary_ECs, Fibroblasts, MNP, Mesothelium, Vascular_ECs	Airway, Alveolum
Ncam1	0.526168235892474	0.0382557595215202	0.00540904419305301	0.0190895593432874	36	Mesothelium, SMC	
Ccl17	0.518018185652438	0.0383664862483987	0.00551977091993153	0.0189906288347453	37	MNP	MNP
Flrt3	0.518916303821965	0.0390732633076781	0.00622654797921094	0.0188361326106092	38	Lymphatic_ECs	
Calm1	0.529728455708136	0.0387937953125055	0.00594707998403832	0.0187660760782795	39	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, Pericytes
Sema7a	0.530209767655339	0.0395287365804086	0.00668202125194149	0.0187581953641006	40	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Tnc	0.528458189125825	0.0386156823999643	0.00576896707149712	0.0185397114747037	41	Fibroblasts, Lymphatic_ECs	Fibroblasts
Ghrl	0.53352064803444	0.0390592755323199	0.00621256020385278	0.0185299709446046	42	Airway	Airway
Itgb2	0.525850669246897	0.0391834604014648	0.00633674507299766	0.0179749925092623	43	Granulocytes, Lymphocytes, MNP	
Mmp9	0.531284036073584	0.0389642303775592	0.00611751504909203	0.0179077713411239	44	Granulocytes	
Lamc2	0.521990249711586	0.0387479605698593	0.00590124524139219	0.0178887811640405	45	Alveolum	Alveolum
Cdh3	0.512418592534705	0.039787202087579	0.0069404867591118	0.0176803902747912	46	Mesothelium	
Dll1	0.528959348988381	0.0375888222497037	0.00474210692123651	0.0176439449638259	47	Capillary_ECs, Vascular_ECs	
Cdh1	0.531910485901775	0.0382358652512378	0.00538914992277063	0.0176428957665153	48	Airway, Alveolum	
Arf1	0.525225459913416	0.0389930968016993	0.00614638147323216	0.0175509498534572	49	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
Vegfc	0.513482936995275	0.0392449014685983	0.00639818614013118	0.0175406987372159	50	Vascular_ECs	Vascular_ECs
Yars	0.526648307344966	0.0385156484245926	0.00566893309612544	0.0175066020082353	51	Fibroblasts, Lymphatic_ECs	
Dusp18	0.514110627318177	0.0383942430458317	0.00554752771736457	0.0174757429651042	52	Airway	
Tnfsf14	0.521312939600315	0.0398923967024522	0.00704568137398502	0.0174409058850342	53	Granulocytes	
Nts	0.516095418853041	0.0381391049860346	0.00529238965756745	0.0173638024955226	54	Lymphatic_ECs	
Hsp90b1	0.527119695334497	0.0380237483351003	0.00517703300663317	0.0173366006037425	55	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Manf	0.517736593353432	0.0393490986610911	0.00650238333262394	0.0172154667404154	56	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Airway, Lymphatic_ECs
Ccl2	0.514877253048518	0.0378026695165866	0.00495595418811947	0.017170640737458	57	MNP	MNP
Plxnb2	0.523513577214593	0.0381473638575539	0.00530064852908671	0.0168886811060068	58	Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes	
Lefty1	0.514291739545736	0.0377666260357988	0.00491991070733167	0.0161747922367661	59	Lymphatic_ECs	
Sema3a	0.518995695483362	0.0383744648583283	0.0055277495298611	0.0160518228811413	60	Lymphatic_ECs	
Adam17	0.52729708607793	0.0382796845678117	0.00543296923934459	0.015972517048878	61	Fibroblasts, Lymphatic_ECs, MNP	
Adam9	0.526475878580381	0.037577782091637	0.0047310667631698	0.0159705969745012	62	Alveolum, Fibroblasts, Lymphatic_ECs, MNP, SMC	Alveolum, MNP
Cxcl2	0.514146601664744	0.0381527216471166	0.00530600631864942	0.0158437322704308	63	Granulocytes	
