test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Npnt	0.536374379378356	0.0912058627895074	0.00699533647371792	0.0266531117388675	1	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Igf1	0.529321184452151	0.0907883330323549	0.00657780671656547	0.0209200584611002	2	Fibroblasts, MNP	Fibroblasts, MNP
Thbs2	0.527305226824456	0.0892681336433206	0.00505760732753112	0.0208823741296065	3	Fibroblasts	Fibroblasts
Bdnf	0.507777961980546	0.0854167747373339	0.00120624842154442	0.0128278422504337	4	Mesothelium, Pericytes	
Flrt2	0.530321192953818	0.0840549501425424	-0.000155576173247046	0.0125082760194383	5	Fibroblasts, Lymphatic_ECs, Mesothelium	
Sema3b	0.536392445419301	0.0848272284968912	0.0006167021811017	0.0114511992126892	6	Alveolum	
Lamb2	0.529747330476773	0.0848808675565784	0.000670341240788963	0.0111025695424223	7	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Sema3c	0.520131945861385	0.083731524276064	-0.000479002039725493	0.0108807933459712	8	Capillary_ECs, Mesothelium, Vascular_ECs	
Hc	0.52377809800721	0.083706437934811	-0.000504088380978429	0.00964945676353979	9	Alveolum	
Ntn1	0.52978346255866	0.0840766067010717	-0.000133919614717815	0.00883501638682144	10	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Bmp5	0.528406192613752	0.085204824479859	0.000994298164069485	0.00830521069487774	11	Airway, Fibroblasts, Pericytes, SMC	SMC
Copa	0.52338064510644	0.0834830780010493	-0.00072744831474017	0.00770492444425427	12	Fibroblasts, Lymphatic_ECs	
Nenf	0.525438048357476	0.0828284376181399	-0.00138208869764955	0.00704959306058243	13	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	
Hsp90b1	0.527683550975991	0.0833559418161843	-0.000854584499605196	0.00637473030944554	14	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Lymphatic_ECs, Lymphocytes, MNP, Pericytes
Ncam1	0.525339216486429	0.0835837859856366	-0.000626740330152836	0.00635406075998547	15	Fibroblasts, Mesothelium	Fibroblasts
Dsg2	0.524904568795483	0.0831913287089426	-0.00101919760684685	0.00609305789985276	16	Airway	
Inhba	0.524865248588719	0.0838799823736075	-0.000330543942182002	0.00575197537425459	17	Fibroblasts, SMC	Fibroblasts
Lamc2	0.526083112290011	0.0840109555864509	-0.000199570729338558	0.00560569387439907	18	Alveolum	Alveolum
