test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Mif	0.44823166389746	0.0579364267242636	-0.00905504708816023	-0.0464989457402882	64	Alveolum, Fibroblasts, Lymphocytes, MNP, Mesothelium, SMC	Alveolum
Ccl2	0.438476145264658	0.0589642752027054	-0.00802719860971848	-0.0465684625072345	65	MNP	MNP
Thbs1	0.443555661049133	0.0571920896949228	-0.0097993841175011	-0.0470037066379934	66	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts
Itgb2	0.444006646095419	0.0582319911879678	-0.00875948262445608	-0.0478803471542664	67	Granulocytes, Lymphocytes, MNP	
Pros1	0.442950391644908	0.0582695190633802	-0.00872195474904369	-0.0485193391837213	68	Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs	
Hbegf	0.438203180631379	0.0577822072560404	-0.00920926655638349	-0.0494209712689592	69	Alveolum, Pericytes, SMC	Alveolum
Calr	0.461962971754095	0.0585543571395039	-0.00843711667291996	-0.0496082408869823	70	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Mdk	0.435342985995726	0.0577702779630126	-0.00922119584941131	-0.0501392819518748	71	Fibroblasts	
Rspo1	0.438535485402327	0.0585727942299506	-0.00841867958247325	-0.0509740557684736	72	Mesothelium	
Cfh	0.439259435081889	0.0584518572794451	-0.00853961653297881	-0.0513452519899173	73	Fibroblasts, Lymphatic_ECs, Mesothelium	
Cxcl14	0.41710182767624	0.0720218290089831	0.00503035519655919	-0.0521823675572691	74	Fibroblasts, Pericytes	
Bmp4	0.42734393543793	0.0565078498829258	-0.0104836239294981	-0.0527275057080799	75	Alveolum, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs	
Adam17	0.436945169712794	0.0565850094008276	-0.0104064644115963	-0.0538602186784805	76	Fibroblasts, Lymphatic_ECs, MNP	
Cxcl12	0.41927367671493	0.055470516909592	-0.0115209569028318	-0.053929844080541	77	Capillary_ECs, Fibroblasts, SMC, Vascular_ECs	Capillary_ECs
Sell	0.427165915024922	0.0572547724773751	-0.00973670133504873	-0.0543929433253953	78	Granulocytes, Lymphocytes	
Col1a1	0.425136482316639	0.0563615415203787	-0.0106299322920452	-0.0544122126486281	79	Fibroblasts, Pericytes, SMC	Fibroblasts, Pericytes
Dll1	0.441573700450985	0.0562229988936245	-0.0107684749187994	-0.0544426889200579	80	Capillary_ECs, Vascular_ECs	
Ccl5	0.424946593876097	0.0554992917856397	-0.0114921820267842	-0.0551937431094898	81	Lymphocytes	
Col18a1	0.430358414431521	0.0570300603866312	-0.00996141342579265	-0.0570332363118215	82	Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs	Lymphatic_ECs, Pericytes, SMC, Vascular_ECs
Cd2	0.425148350344172	0.0564844324477942	-0.0105070413646296	-0.0597163778522074	83	Lymphocytes	
Jag2	0.431390932826964	0.0567536238320092	-0.0102378499804146	-0.0602029359173316	84	Airway, Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Vascular_ECs
Pecam1	0.425551863280323	0.0567550293117388	-0.0102364445006851	-0.0607676904654949	85	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Itgam	0.421516733918822	0.0552278576660228	-0.011763616146401	-0.0624662634587744	86	Granulocytes, MNP	
Ptprc	0.421303109423213	0.0552887626458274	-0.0117027111665965	-0.0650180514492553	87	Granulocytes, Lymphocytes, MNP	
Thbs2	0.427759316401614	0.0542570358475339	-0.0127344379648899	-0.067012222077942	88	Fibroblasts	Fibroblasts
Jam2	0.409755518632802	0.0550982521313441	-0.0118932216810798	-0.0726687119631161	89	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Ceacam1	0.412224068359838	0.0539027071632128	-0.013088766649211	-0.0730318620443948	90	Alveolum, Capillary_ECs, Vascular_ECs	Alveolum
Selp	0.403809636838356	0.0528279215299316	-0.0141635522824923	-0.0765759275518857	91	Vascular_ECs	Vascular_ECs
Lamb2	0.391965345359601	0.052481654706649	-0.0145098191057749	-0.0786338429902557	92	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
