test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Fgf2	0.559869674589422	0.118017273653798	0.0445334312456528	0.0975481359267472	1	Fibroblasts, Mesothelium	
Apoe	0.569528951928115	0.111210754589333	0.0377269121811877	0.0800163402501297	2	MNP	MNP
Il1b	0.556905116884165	0.0997592145947417	0.0262753721865965	0.0772729898506064	3	Granulocytes, MNP	
Manf	0.589771412453444	0.0980706932525405	0.0245868508443953	0.0735705105997101	4	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
App	0.566567272434217	0.102092783572476	0.0286089411643306	0.067667306097734	5	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Bdnf	0.551226405862343	0.0990668716962785	0.0255830292881333	0.0670158268113708	6	Mesothelium, SMC	
Hgf	0.551114155619132	0.100525513463673	0.027041671055528	0.065000998326971	7	Fibroblasts, Pericytes	
Bmp5	0.559620709306407	0.0972182144921024	0.0237343720839572	0.0647378031343606	8	Airway, Fibroblasts, Pericytes	
Vegfa	0.556093461279424	0.0993059607544632	0.025822118346318	0.0647330387123041	9	Alveolum, Capillary_ECs, Vascular_ECs	
Trf	0.55966244337119	0.0935749643883455	0.0200911219802003	0.0619937888796706	10	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium	Airway
Igf1	0.567076715845704	0.094469668225577	0.0209858258174318	0.0617699940971893	11	Fibroblasts, MNP	Fibroblasts, MNP
Lamb1	0.570605402978371	0.0947406192222761	0.0212567768141309	0.0615417497955064	12	Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	Lymphatic_ECs
Fgf7	0.539019911466218	0.0948769051116101	0.0213930627034649	0.061191783746572	13	Fibroblasts	
Efnb1	0.571886207035501	0.0940759960606354	0.0205921536524902	0.0611505399193279	14	Capillary_ECs, Vascular_ECs	
Fgf1	0.550377333509864	0.0963815785826256	0.0228977361744804	0.06068284292717	15	Airway, Alveolum, Capillary_ECs	
Hebp1	0.569609541846316	0.0945933004556423	0.0211094580474972	0.0606676061419197	16	MNP	
Spp1	0.558522671670917	0.0942972117259549	0.0208133693178097	0.058726932510247	17	Fibroblasts, MNP, Pericytes	Fibroblasts, MNP
Arf1	0.565266320897541	0.0935832777788783	0.0200994353707331	0.0581796708709363	18	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
