test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Spp1	0.651062317674204	0.171330552687981	0.0970608199347178	0.205220331133104	1	Fibroblasts, MNP, Pericytes	Fibroblasts, MNP
Fgf2	0.65151457693393	0.161319544055612	0.0870498113023487	0.18033995631861	2	Fibroblasts	
Tgfb3	0.650107236007707	0.155001426030411	0.0807316932771479	0.178612932136132	3	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Fgf1	0.650477330153474	0.155428310729617	0.0811585779763541	0.172503458270648	4	Airway, Alveolum	
Mmp9	0.663482592934368	0.147540470055308	0.0732707373020453	0.171365288954586	5	Granulocytes	
Bmp4	0.656048405786107	0.145676393739899	0.0714066609866365	0.163128197967225	6	Alveolum, Fibroblasts, Vascular_ECs	
Tgfb2	0.644630966275785	0.162370817091934	0.088101084338671	0.160091705420678	7	Fibroblasts, Mesothelium, Pericytes, SMC	
Timp1	0.650431682867953	0.147243303734064	0.0729735709808009	0.15679925757407	8	Fibroblasts, Mesothelium, Pericytes, SMC	Fibroblasts, Mesothelium, Pericytes, SMC
Vwf	0.652029337861543	0.139652694559728	0.0653829618064648	0.155871489646503	9	Capillary_ECs, Vascular_ECs	Capillary_ECs
Gdf2	0.662376524092631	0.1379388826831	0.0636691499298374	0.155340035775212	10	Mesothelium	Mesothelium
Col4a1	0.666087999539324	0.133517111496009	0.0592473787427464	0.151003172329552	11	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Vascular_ECs
Tnc	0.667819787325782	0.13313096228159	0.0588612295283271	0.150253096701947	12	Fibroblasts, Lymphatic_ECs, Pericytes	Fibroblasts, Lymphatic_ECs, Pericytes
Itgb7	0.666030413732952	0.134769172949943	0.06049944019668	0.149998570189652	13	Lymphocytes	
Edn1	0.650680285007604	0.14141890243489	0.0671491696816266	0.149272665013399	14	Capillary_ECs, Vascular_ECs	
Il1b	0.640531840035055	0.145662389754443	0.0713926570011797	0.149224799035551	15	Granulocytes	
Vcam1	0.654994304623297	0.138177099862182	0.0639073671089187	0.148331464820688	16	Fibroblasts, Vascular_ECs	
Copa	0.659422091319857	0.137067589543057	0.0627978567897945	0.147299605979156	17	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, Vascular_ECs	Alveolum
Hgf	0.630633401734031	0.139850295729001	0.0655805629757381	0.146565479901384	18	Fibroblasts	
Itga4	0.65924090670959	0.132427228612224	0.0581574958589613	0.142358119189893	19	Lymphocytes	
C3	0.656230994928236	0.131419187106123	0.0571494543528603	0.142080114340029	20	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium	Mesothelium
Yars	0.656821600576418	0.131602426906821	0.0573326941535585	0.141859891555806	21	Fibroblasts	
Gpnmb	0.652118525634807	0.127737938949392	0.053468206196129	0.141543518043073	22	MNP	MNP
Sfrp2	0.661488157689603	0.128127461552529	0.053857728799266	0.141540125409834	23	Mesothelium, SMC	Mesothelium
Sema3a	0.656681849656105	0.129216909005795	0.054947176252532	0.140260907595306	24	Lymphatic_ECs	Lymphatic_ECs
