test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Tgfb1	0.650232843137261	0.101154374476013	0.0678358493760578	0.166322594526272	1	Lymphatic_ECs, MNP	
Edn1	0.585496323529417	0.0792619953107271	0.0459434702107716	0.126844398838914	2	Capillary_ECs, Vascular_ECs	
Vwf	0.593382352941178	0.0757442267637099	0.0424257016637544	0.117814883552829	3	Capillary_ECs, Vascular_ECs	Capillary_ECs
Tgfb2	0.579436274509809	0.0694334828318408	0.0361149577318852	0.105913373023211	4	Fibroblasts, Mesothelium, Pericytes, SMC	Pericytes
Spp1	0.576311274509805	0.0562061957051638	0.0228876706052082	0.0936765945949188	5	Fibroblasts, MNP, Pericytes	Fibroblasts, MNP
Plau	0.568351715686276	0.0739827276955029	0.0406642025955474	0.0882923454457014	6	Lymphatic_ECs	
Il1b	0.595784313725495	0.0565093970319469	0.0231908719319913	0.0834263986868083	7	Granulocytes, MNP	
Hmgb1	0.574950980392157	0.0531104129711071	0.0197918878711515	0.0772370597703946	8	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Dll4	0.602585784313727	0.0512986339367399	0.0179801088367843	0.0693835176920821	9	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Fgf2	0.58341299019608	0.0530370709726327	0.0197185458726771	0.0686915664115037	10	Fibroblasts, Mesothelium, SMC	
Itgb7	0.604417892156863	0.0493803410628139	0.0160618159628583	0.0681039760787363	11	Lymphocytes, MNP	Lymphocytes
Pdgfb	0.576917892156864	0.0490415700770846	0.015723044977129	0.0670688292101435	12	Capillary_ECs, Vascular_ECs	Capillary_ECs
Anxa1	0.595404411764708	0.0506173495939597	0.0172988244940041	0.0666889920034471	13	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Alveolum, Lymphatic_ECs
Pkd1	0.58779411764706	0.0528575577610227	0.0195390326610671	0.0663449906886239	14	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Timp1	0.589840686274511	0.0492619752108373	0.0159434501108818	0.0656380801073353	15	Fibroblasts, Mesothelium, SMC	Fibroblasts, Mesothelium, SMC
Hc	0.581286764705888	0.0501352199478889	0.0168166948479333	0.0651426636840089	16	Alveolum	
Selplg	0.601795343137259	0.0492063905232062	0.0158878654232506	0.0641557936516355	17	Granulocytes, Lymphocytes, MNP	
Calm1	0.594362745098041	0.0485885078018147	0.0152699827018591	0.062089363905555	18	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, Pericytes
Tgfb3	0.561323529411765	0.0559319542746738	0.0226134291747183	0.0615765360895944	19	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
C3	0.587034313725492	0.0498455657127032	0.0165270406127477	0.0607749638117104	20	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium	Mesothelium
Ltb	0.602524509803923	0.0462917930380107	0.0129732679380551	0.0605569606384204	21	Lymphocytes	
Nts	0.586954656862749	0.0486224565035895	0.015303931403634	0.0602880978695353	22	Lymphatic_ECs	
Adam9	0.588351715686277	0.0494285956813046	0.0161100705813491	0.0599816071555728	23	Alveolum, Fibroblasts, Lymphatic_ECs, MNP, SMC	Alveolum, MNP
Sema3a	0.594264705882354	0.0467159384284416	0.013397413328486	0.0588931511502254	24	Lymphatic_ECs	
Gas6	0.590833333333334	0.0472743125543643	0.0139557874544087	0.0588503027024851	25	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC	SMC
Rtn4	0.600906862745102	0.0501124751405292	0.0167939500405736	0.0588434012501263	26	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum
Tnc	0.602628676470589	0.0466011939174581	0.0132826688175025	0.0586970539144349	27	Fibroblasts, Lymphatic_ECs	Fibroblasts
Jam2	0.591066176470586	0.0452196889878382	0.0119011638878826	0.0586698562927345	28	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Col4a1	0.591838235294121	0.0461414013347865	0.012822876234831	0.0585699717087174	29	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs
