test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Fgf1	0.617198773448774	0.129176836980653	0.0721820183278034	0.13487330786521	1	Airway, Alveolum, Capillary_ECs	
Hbegf	0.616650710400707	0.117100846785099	0.0601060281322489	0.134320465264848	2	Alveolum, Pericytes	Alveolum
Mmp9	0.615998584748589	0.113579140874089	0.0565843222212392	0.129658906581098	3	Granulocytes	
Lgals3	0.608814796314801	0.114215511301122	0.0572206926482724	0.125184631202502	4	Airway, MNP	
Vegfa	0.605928793428794	0.109739742752514	0.0527449240996643	0.122999513656966	5	Alveolum, Capillary_ECs, Vascular_ECs	
Spp1	0.605037323787321	0.11254687674103	0.0555520580881799	0.121863409597068	6	Fibroblasts, MNP, Pericytes	Fibroblasts, MNP
Fgf2	0.606580919080913	0.10761741475103	0.0506225960981802	0.11580042662077	7	Fibroblasts, Mesothelium	
Inhbb	0.61829143079143	0.10867736868467	0.0516825500318207	0.113529965467589	8	Airway	
Cxcl12	0.609470390720386	0.106100256525336	0.0491054378724858	0.113061184969949	9	Capillary_ECs, Fibroblasts, Pericytes, SMC, Vascular_ECs	Capillary_ECs
Itgam	0.613480269730273	0.115862555414399	0.0588677367615495	0.111374959768269	10	Granulocytes, MNP	
Hgf	0.600597319347315	0.106558184439135	0.0495633657862855	0.110621112100938	11	Fibroblasts, Pericytes	
Gmfb	0.613029331779336	0.11353183030489	0.0565370116520401	0.110195715931816	12	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	
Pcdh1	0.61679292929293	0.111673062722993	0.0546782440701429	0.10956411042121	13	Capillary_ECs, Vascular_ECs	
Vcam1	0.611001845376843	0.114314471612518	0.0573196529596684	0.10950826123216	14	Fibroblasts, Vascular_ECs	
Sema5a	0.617439851814858	0.104844566746011	0.047849748093161	0.109257958414422	15	Fibroblasts	
Itgb1	0.601079476079474	0.110608683978406	0.053613865325556	0.108232173149624	16	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Lymphatic_ECs
Lrpap1	0.600083943833937	0.115364617764362	0.0583697991115126	0.108011691852759	17	Alveolum, Fibroblasts, MNP, Mesothelium, SMC	MNP
Tnfsf13b	0.605294011544011	0.105695136961608	0.0487003183087578	0.107971893414462	18	Fibroblasts, Mesothelium	
Hc	0.599749209124208	0.104195363289384	0.0472005446365338	0.107958378344447	19	Alveolum	
Psen1	0.602765290265291	0.106883191049861	0.0498883723970108	0.107096149884108	20	Fibroblasts, MNP, Mesothelium	
Angpt2	0.605245448995448	0.10139218024876	0.0443973615959101	0.106554011247939	21	Lymphatic_ECs, Pericytes	
Pros1	0.602668165168164	0.111046802014538	0.0540519833616885	0.105732756093857	22	Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs	Pericytes
Itga4	0.606169871794873	0.114555022502491	0.057560203849641	0.104826940181136	23	Granulocytes, Lymphocytes, MNP	
Hmgb1	0.600789835164836	0.10161902881658	0.0446242101637307	0.104618552965726	24	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Selplg	0.607555638805636	0.103970272618348	0.0469754539654978	0.104345388004609	25	Granulocytes, Lymphocytes, MNP	
Bmp3	0.605299214674207	0.105158581398576	0.0481637627457259	0.103821030946314	26	SMC	
Itgb7	0.607375263625267	0.11196703500884	0.0549722163559904	0.103557739294039	27	Lymphocytes, MNP	
Plxnb2	0.609546703296695	0.109091818273762	0.0520969996209118	0.103122787108385	28	Airway, Alveolum, Fibroblasts, MNP, Mesothelium	
Itgb2	0.605706793206793	0.110580204512929	0.0535853858600791	0.103056275360332	29	Granulocytes, MNP	
Efna1	0.606421356421359	0.110754482841657	0.0537596641888077	0.102916855476945	30	Lymphatic_ECs, Vascular_ECs	
Sema4d	0.610986235986234	0.0995211912177355	0.0425263725648857	0.102369830240048	31	MNP	
Gpi1	0.584873459873459	0.111398618410269	0.0544037997574189	0.102096374534562	32	Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, Vascular_ECs	
Fat1	0.60958485958486	0.108702453349185	0.051707634696335	0.102058253509292	33	Airway, Alveolum, Fibroblasts, Pericytes, SMC	
Col4a1	0.610587329337329	0.104950707311691	0.0479558886588408	0.101776850050587	34	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs
Rtn4	0.601471445221439	0.110438041805783	0.0534432231529335	0.101582303211276	35	Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Psap	0.594582500832499	0.106647258642446	0.0496524399895964	0.10094034334317	36	MNP	
Calm1	0.599875818625818	0.111810681683353	0.0548158630305037	0.100521399194078	37	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum
Ncam1	0.602387196137196	0.109153266603744	0.0521584479508946	0.100071066511145	38	Fibroblasts, SMC	Fibroblasts
Arf1	0.598495254745255	0.112726794899217	0.0557319762463668	0.100067581868716	39	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Tgfb3	0.602432289932287	0.101492310689271	0.0444974920364209	0.0999883364676131	40	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Vegfd	0.595709845709845	0.112910723380224	0.0559159047273738	0.0998162002395197	41	Fibroblasts	
Pgf	0.604634948384949	0.101274461477585	0.0442796428247352	0.0997891261459167	42	Lymphatic_ECs, Pericytes, SMC	
Calm2	0.59827498889999	0.111243363911143	0.0542485452582928	0.0996131893943261	43	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Sema7a	0.602038586413591	0.111892960882335	0.0548981422294856	0.0994252181149727	44	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Inhba	0.607337107337103	0.0974350579140694	0.0404402392612197	0.0986328042193503	45	Fibroblasts, SMC	Fibroblasts
Nectin1	0.605675574425573	0.100170237085176	0.0431754184323258	0.0984351923065596	46	Alveolum	
Efnb2	0.600267787767787	0.110790854133031	0.053796035480181	0.0983423155958649	47	Capillary_ECs, Vascular_ECs	
Anxa1	0.60870899933401	0.102439326694843	0.0454445080419933	0.0979519597523027	48	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Airway, Alveolum
Efnb1	0.603835400710399	0.110513372886551	0.0535185542337015	0.0974356828917817	49	Capillary_ECs, Vascular_ECs	
Cxcl16	0.598460567210563	0.100766742260142	0.0437719236072919	0.0973273090052715	50	MNP	
Copa	0.602496461871462	0.108806678533051	0.0518118598802008	0.0972696769140003	51	Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Lamb2	0.601899836274837	0.108537604752246	0.0515427860993965	0.0967537406154289	52	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Tnc	0.607111638361645	0.0993651261048771	0.0423703074520274	0.0963562296898474	53	Fibroblasts, Lymphatic_ECs, SMC	Fibroblasts, Lymphatic_ECs, SMC
Pf4	0.595584970584967	0.103963895668689	0.0469690770158394	0.0963007903578783	54	MNP	
Hsp90b1	0.595633533133537	0.109316447030443	0.0523216283775934	0.0961938229295717	55	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Rps19	0.597147644022644	0.114253897702768	0.0572590790499178	0.0961185775126118	56	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Airway, Capillary_ECs
Tgfb1	0.599959068709067	0.0947575642748434	0.0377627456219936	0.0960877211219812	57	MNP	
Nts	0.596320346320342	0.103797962219197	0.046803143566347	0.0960249461019562	58	Lymphatic_ECs	
Col1a1	0.584618506493507	0.107651740689785	0.0506569220369357	0.0957845739096702	59	Fibroblasts, Pericytes, SMC	Fibroblasts, Pericytes, SMC
Bmp4	0.587794150294148	0.099248093537593	0.0422532748847432	0.0957547664327363	60	Alveolum, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs	
Hspg2	0.600465506715509	0.105581954490023	0.048587135837173	0.0957514148945557	61	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	
