test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Apoe	0.479889391654097	0.0167404036908454	0.00169862096104034	0.0230826256440191	1	MNP	
Hc	0.490007541478131	0.020021840288789	0.00498005755898398	0.0230315964413028	2	Alveolum	
Agrn	0.522854868443102	0.0200961703063237	0.00505438757651869	0.0148935512455093	3	Airway, Alveolum, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	Alveolum, SMC
Rspo3	0.512611027316909	0.0198467543934762	0.00480497166367118	0.014800764100727	4	Lymphatic_ECs	
Ltf	0.501256913021617	0.0167115988809573	0.00166981615115232	0.0117482792324736	5	Airway	Airway
Tnfsf14	0.518350930115636	0.0153154266391545	0.000273643909349449	0.00313555986465016	6	Granulocytes	
Igf1	0.456280375398024	0.014786806482726	-0.000254976247079059	-0.000417748681073292	7	Fibroblasts	
Hspg2	0.493086978381092	0.0151551458165232	0.000113363086718223	-0.00103549538214563	8	Fibroblasts, Pericytes, SMC	
Ocln	0.509217362158535	0.0141199364703888	-0.000921846259416239	-0.00382450898987835	9	Airway	
Fgf2	0.45883609854198	0.0141483230387674	-0.000893459691037565	-0.00384044011285475	10	Fibroblasts	
Itgb7	0.509782973018263	0.0143585700266494	-0.000683212703155597	-0.00434722901647491	11	Lymphocytes, MNP	
Lamb2	0.487640355287415	0.0146022239938719	-0.000439558735933087	-0.0046539779723688	12	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
Jag2	0.490866432042898	0.014963881817524	-7.7900912281036e-05	-0.00579522146172226	13	Airway, Capillary_ECs	
Ptprf	0.50649405061169	0.0144530277719842	-0.000588754957820854	-0.00583850022737483	14	Airway, Alveolum, Mesothelium	
Osm	0.485147477794539	0.0146634046815724	-0.000378378048232575	-0.00626877766698616	15	Granulocytes	
Bmp5	0.501696832579183	0.0142791163659688	-0.000762666363836173	-0.00650143442433362	16	Airway, Fibroblasts, Pericytes	
Clstn1	0.493128875481815	0.0139885537406559	-0.00105322898914907	-0.00662370248940723	17	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Ptprm	0.489169599463718	0.0144654702292203	-0.000576312500584731	-0.00751386683985975	18	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Bmp3	0.483241159711746	0.0138551408781545	-0.00118664185165048	-0.00771556197515621	19	Fibroblasts, Mesothelium, SMC	
Grn	0.485775934305349	0.0141112818793829	-0.000930500850422091	-0.00771613657630343	20	Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs	
Cdh5	0.497192894251719	0.0140432759278682	-0.0009985068019368	-0.00871079196494507	21	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Serping1	0.490342718283899	0.013676756632038	-0.00136502609776702	-0.00921214942260141	22	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Adam9	0.494888553712083	0.0139719661276938	-0.00106981660211126	-0.00925838705478858	23	Fibroblasts	
Dll4	0.48347159376571	0.0141468177678511	-0.000894964961953881	-0.00989259591083887	24	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Efnb1	0.486488185017593	0.0137511185985534	-0.00129066413125161	-0.0104068292518887	25	Capillary_ECs, Mesothelium, Vascular_ECs	
Lama2	0.478862912686439	0.0133894705425287	-0.00165231218727631	-0.0104574745905768	26	Fibroblasts, Pericytes, SMC	
Gmfb	0.490510306686783	0.0136483441971584	-0.00139343853264658	-0.0110722254420011	27	Airway, Fibroblasts, Lymphatic_ECs, MNP	
Lamb1	0.473960951902125	0.0138872444765823	-0.00115453825322268	-0.0111989822086918	28	Airway, Fibroblasts, Pericytes	
Pkd1	0.492374727668844	0.0138240004717497	-0.00121778225805535	-0.0113862323667581	29	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Fgf1	0.480077928607342	0.013488489319325	-0.00155329341047996	-0.0114925446732536	30	Airway, Alveolum	
Gpi1	0.49298223562929	0.0134855758691524	-0.00155620686065258	-0.011969117523343	31	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	Alveolum
Plxnb2	0.4893371878666	0.0136476765004084	-0.00139410622939664	-0.0123553725552119	32	Airway, Alveolum, MNP, Mesothelium	
Vwf	0.485440757499583	0.0134673365193479	-0.00157444621045708	-0.0124342018071453	33	Capillary_ECs, Vascular_ECs	Capillary_ECs
Itgb2	0.481251047427516	0.0134048364027281	-0.00163694632707688	-0.012460307014393	34	Granulocytes, Lymphocytes, MNP	Lymphocytes
Lrpap1	0.476055806938159	0.0136348112632837	-0.00140697146652132	-0.0125347649651097	35	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
