test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Il16	0.527108288834367	0.100822426970005	0.0260049087218293	0.0586834274499706	30	Granulocytes, Lymphocytes	
Il7	0.565497666810988	0.0935469532395017	0.0187294349913265	0.0582017731342447	31	Lymphatic_ECs	
Gpi1	0.541588492808005	0.100624503597381	0.0258069853492057	0.0579827080597083	32	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	Alveolum
Sell	0.537643719632462	0.115342308424566	0.0405247901763908	0.057812937948324	33	Granulocytes, Lymphocytes	
H2-M3	0.5474334920864	0.09948701581469	0.0246694975665148	0.0577777148485259	34	MNP	
Dusp18	0.534396497811132	0.0993227774324563	0.0245052591842811	0.0575304864814535	35	Airway	
Hmgb1	0.548191177178042	0.0991826992397969	0.0243651809916217	0.0569537252597058	36	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Pf4	0.53409582912397	0.102267107613545	0.0274495893653696	0.0567739899224545	37	MNP	
App	0.552111896858612	0.100305139915023	0.0254876216668474	0.056028827181811	38	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Icam1	0.537836147592245	0.0965993911998857	0.0217818729517105	0.0558456920344843	39	Airway, Alveolum, Capillary_ECs, Fibroblasts, MNP, Mesothelium, Vascular_ECs	Airway, Alveolum
Igf1	0.538641939673835	0.100259354740689	0.0254418364925142	0.0552615425603729	40	Fibroblasts, MNP	Fibroblasts, MNP
Pecam1	0.537451291672679	0.0967895161245646	0.0219719978763894	0.0540651645745221	41	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Itgb2	0.528226776350604	0.0960550560347409	0.0212375377865657	0.0534838167723972	42	Granulocytes, Lymphocytes, MNP	
Cxcl12	0.552484726030691	0.101478828240029	0.026661309991854	0.0531357899322421	43	Capillary_ECs, Fibroblasts, SMC, Vascular_ECs	Capillary_ECs
C3	0.532736806658007	0.0937504379588586	0.0189329197106834	0.0529545240463211	44	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium	Mesothelium
Icam2	0.532039255303795	0.100881208214231	0.0260636899660553	0.0529123573863515	45	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Calm1	0.524799153316978	0.101031972682538	0.0262144544343626	0.0522860382780806	46	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, Pericytes
Crlf2	0.569610814451337	0.0893655697747706	0.0145480515265954	0.0521525159010099	47	Lymphatic_ECs, MNP	
Cxcl14	0.537739933612353	0.0935662406360896	0.0187487223879144	0.0519864028801064	48	Fibroblasts, Pericytes	
Lamc2	0.531606292394285	0.0983329581805402	0.023515439932365	0.0514272300749108	49	Alveolum	Alveolum
Anxa1	0.52334391687112	0.100018091816078	0.0252005735679023	0.0509356402310864	50	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC	Alveolum, Lymphatic_ECs
Ocln	0.526603165439939	0.0920659234142952	0.01724840516612	0.0498940751643223	51	Airway	
Hc	0.517270409390484	0.0950395206670081	0.0202220024188329	0.0496576579469067	52	Alveolum	
Tgfb2	0.51031894934334	0.0935516293800453	0.0187341111318701	0.0495524745922212	53	Fibroblasts, Mesothelium, Pericytes, SMC	Pericytes
Trf	0.531197382979747	0.0983642480708544	0.0235467298226792	0.0492651383148359	54	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium	
Tgfb3	0.516188002116707	0.0975490540938044	0.0227315358456293	0.0491902393633835	55	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Itgb1	0.524257949680089	0.0968466726182218	0.0220291543700466	0.0489797514255348	56	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Tnc	0.52673545966229	0.0948986803151547	0.0200811620669795	0.0486843453240603	57	Fibroblasts, Lymphatic_ECs	Fibroblasts
Mapt	0.539772453937557	0.102163613030425	0.0273460947822499	0.0478140351369315	58	Capillary_ECs, Pericytes, Vascular_ECs	
Lamb1	0.530932794535045	0.096833126694499	0.0220156084463238	0.0473197708829964	59	Airway, Fibroblasts, Lymphatic_ECs, Pericytes	
Psen1	0.524678885842114	0.0990596462150824	0.0242421279669072	0.0472893476665081	60	Fibroblasts, MNP	
Fn1	0.536958195025735	0.0994122476344928	0.0245947293863176	0.0466928521167672	61	Fibroblasts, MNP, Pericytes, SMC	Fibroblasts, Pericytes
Ptprf	0.518088228219559	0.0960063790575567	0.0211888608093815	0.045971469562097	62	Airway, Alveolum, Mesothelium	
Npw	0.515827199692116	0.104395997738586	0.029578479490411	0.0451265452207533	63	Alveolum	
Vcam1	0.519844133352575	0.0950466234157092	0.0202291051675341	0.0448277127478954	64	Fibroblasts, Vascular_ECs	
Lamb2	0.526843700389667	0.0906950156130766	0.0158774973649014	0.0444168829121766	65	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
Pkd1	0.53084860730264	0.095389045677112	0.0205715274289368	0.044375344123543	66	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Cxcl2	0.515225862317795	0.0935739222763996	0.0187564040282244	0.0441368539413918	67	Granulocytes	
Adam12	0.512555924375813	0.0947433095551949	0.0199257913070197	0.0434750829459904	68	Lymphatic_ECs	Lymphatic_ECs
Adam9	0.516765285996055	0.0951836758986943	0.0203661576505191	0.0434375356905048	69	Alveolum, Fibroblasts, Lymphatic_ECs, MNP, SMC	Alveolum, MNP
Tnfsf13b	0.531113195747342	0.0982017885969293	0.0233842703487541	0.0426772875447807	70	Fibroblasts	
Ccl5	0.536260643671526	0.0970803159051194	0.0222627976569442	0.0424368688968659	71	Lymphocytes	
Lgals3	0.518569298119017	0.093620651129953	0.0188031328817778	0.0421485174692726	72	Airway, MNP	Airway
Ltb	0.522826766729206	0.0951209712680414	0.0203034530198662	0.0418756136297404	73	Lymphocytes	
Wnt5a	0.520349256747007	0.0933503913403921	0.0185328730922169	0.0418006576152875	74	Fibroblasts, Pericytes	
Npnt	0.52080627315149	0.089709713201337	0.0148921949531618	0.041580017133819	75	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Lymphatic_ECs
Cdh5	0.512820512820514	0.093459176918464	0.0186416586702888	0.0398517822115262	76	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Dsg2	0.510054360898639	0.0927616366340401	0.0179441183858649	0.0397083046998174	77	Airway	
H2-DMa	0.534733246740751	0.0893288489727692	0.014511330724594	0.0396983272473392	78	Lymphocytes, MNP	
H2-T23	0.516741232501084	0.0910289946693111	0.0162114764211359	0.0389930513115185	79	Capillary_ECs, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Vascular_ECs	
Copa	0.518437003896669	0.0906476428029247	0.0158301245547496	0.0378841026465948	80	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, Vascular_ECs	
Rspo1	0.514263722518882	0.0952999278077373	0.0204824095595621	0.0370927566772098	81	Mesothelium	
Hebp1	0.51326550247751	0.094396024904718	0.0195785066565428	0.0370647834090526	82	MNP	
F11r	0.515117621590416	0.0924027423511485	0.0175852241029733	0.0365090550265359	83	Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	
Arf1	0.50921248857459	0.0944070625235897	0.0195895442754145	0.0361987015505081	84	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
Cdh1	0.507179968249387	0.0938090247413217	0.0189915064931466	0.0354106198587043	85	Airway, Alveolum	
Rps19	0.51728243613797	0.0929194652174328	0.0181019469692576	0.0352421593075751	86	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Granulocytes
Pcdh7	0.506650791359985	0.0904697497263792	0.015652231478204	0.0351863560569266	87	Fibroblasts, Lymphatic_ECs, Mesothelium, SMC	
Nampt	0.517595131572617	0.092358838461858	0.0175413202136828	0.0347841140666686	88	MNP, SMC, Vascular_ECs	
Angpt2	0.517378650117861	0.0898532112285258	0.0150356929803506	0.0346949851480511	89	Lymphatic_ECs, Pericytes, SMC	Lymphatic_ECs
Clstn1	0.520204935777168	0.0955058535324955	0.0206883352843203	0.0332519164666308	90	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs	
Adam15	0.484256987540289	0.0954968079437149	0.0206792896955397	0.0327457386024022	91	Capillary_ECs, MNP, Vascular_ECs	
Aimp1	0.505977293500746	0.0923741835604674	0.0175566653122922	0.0318796058645837	92	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Kitl	0.521491797758214	0.087561005424094	0.0127434871759189	0.0318591340561077	93	Capillary_ECs, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs	
Yars	0.511305142637225	0.0875673459699637	0.0127498277217885	0.0314798947562838	94	Fibroblasts, Lymphatic_ECs	
Sema7a	0.502128734305096	0.0907748706155799	0.0159573523674047	0.0307294660206723	95	Capillary_ECs, Vascular_ECs	Capillary_ECs, Vascular_ECs
Hsp90b1	0.499963919757542	0.0905207537487402	0.015703235500565	0.0299526792150008	96	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Penk	0.501395102708423	0.0991405192612786	0.0243230010131034	0.0279747971559117	97	Fibroblasts	
Ptprm	0.502285082022418	0.0915021017930988	0.0166845835449236	0.0263299970062839	98	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Itga4	0.510343002838312	0.0896623653184359	0.0148448470702607	0.02214663331403	99	Granulocytes, Lymphocytes, MNP	
Apoe	0.534673113003318	0.0925751180553497	0.0177575998071745	0.010997079664739	100	MNP	MNP
Cd34	0.492098426901428	0.0803526792828519	0.00553516103467667	0.00259695293970207	101	Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs	Capillary_ECs, Vascular_ECs
Thbs2	0.488574589887912	0.0787959433088954	0.00397842506072017	0.00112400486089161	102	Fibroblasts	Fibroblasts
Calr	0.522189349112426	0.0867487061988152	0.01193118795064	-0.00595966561422988	103	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Mif	0.535298503872613	0.0848109967159737	0.00999347846779848	-0.00605404098774124	104	Alveolum, Fibroblasts, Lymphocytes, MNP, Mesothelium, SMC	Alveolum
