test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Igf1	0.532615994091182	0.0670390843531262	0.0220093477346046	0.065314973271126	1	Fibroblasts, MNP	Fibroblasts, MNP
Thbs2	0.495652319881823	0.0587830703416157	0.0137533337230941	0.0199891074860776	2	Fibroblasts	Fibroblasts
App	0.482861075673134	0.0437179338872676	-0.0013118027312541	0.000518004325154828	3	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Npnt	0.499681058215266	0.0482121125135658	0.00318237589504414	-0.00337747721316757	4	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Tnc	0.514033438528165	0.0477917606572433	0.00276202403872165	-0.00347950213701746	5	Fibroblasts, Lymphatic_ECs	Fibroblasts
Mif	0.480410259853621	0.0441004192423028	-0.000929317376218826	-0.011637454373864	6	Fibroblasts	
Ceacam1	0.510306855569728	0.0459687437699074	0.000939007151385778	-0.0132662047662659	7	Alveolum, Capillary_ECs, Vascular_ECs	
Tgfb3	0.488484522930235	0.0461123809783748	0.00108264435985309	-0.0139832950626545	8	Fibroblasts, Lymphatic_ECs, Mesothelium	
Lamb2	0.498136708520778	0.0451980036849137	0.00016826706639203	-0.0146748960819689	9	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
Cxcl2	0.503357281944537	0.0468097618192467	0.00178002520072505	-0.0148408913014664	10	Granulocytes	Granulocytes
Jam2	0.508426777680786	0.044373382133333	-0.000656354485188644	-0.0152192287003732	11	Capillary_ECs, Vascular_ECs	Capillary_ECs
C3	0.504935204458467	0.0454950399960438	0.000465303377522132	-0.0158278402032363	12	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium	
Calr	0.480427046263344	0.0430660000466809	-0.00196373657184078	-0.0165071383890003	13	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Hgf	0.479873094742495	0.0434791825079025	-0.00155055411061918	-0.0169067945132804	14	Fibroblasts, Pericytes	
Npw	0.496558786006848	0.0456869226975744	0.000657186079052775	-0.0204671482896996	15	Alveolum	
Hc	0.493789028402604	0.0454519780563796	0.000422241437857941	-0.0209164206002665	16	Alveolum	
Anxa1	0.496256630631838	0.0457667343563104	0.000736997737788687	-0.0228029470035881	17	Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes	Alveolum
Cxcl12	0.478160880950781	0.0442041837807352	-0.000825552837786431	-0.0231941908476096	18	Capillary_ECs, Fibroblasts, Vascular_ECs	Capillary_ECs
Dsg2	0.496676290874906	0.0461624669463729	0.0011327303278512	-0.0236297780750895	19	Airway	
Ccl5	0.487292687839922	0.0430725928842927	-0.00195714373422892	-0.024442689374628	20	Lymphocytes	
Agrn	0.477271201235478	0.0451097569640674	8.00203455456894e-05	-0.0247082932646861	21	Alveolum, Pericytes	
Cxcl16	0.491455717451153	0.0452192551601742	0.000189518541652556	-0.0248613173231091	22	MNP	
Calm1	0.486956959645468	0.0442979005918115	-0.000731836026710168	-0.0249165425140005	23	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Fibroblasts
Efnb2	0.48521117303431	0.0444972001314843	-0.000532536487037327	-0.0255355296511818	24	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Lymphatic_ECs
Penk	0.48771234808299	0.0451320266291772	0.000102290010655551	-0.0257391608050614	25	Fibroblasts	
Kitl	0.488165581145503	0.04346129258262	-0.00156844403590171	-0.0263055231630644	26	Airway, Capillary_ECs, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs	
Itga4	0.486805881957963	0.0443964978811875	-0.000633238737334195	-0.0263164510984958	27	Granulocytes, Lymphocytes, MNP	
Col4a1	0.485278318673199	0.043190740787708	-0.00183899583081363	-0.0269872620180354	28	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs
Pkd1	0.48470758074263	0.0433839270971861	-0.00164580952133558	-0.0270989696532566	29	Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
Mmp9	0.48683945477741	0.0435555052623531	-0.00147423135616857	-0.0271069625465013	30	Granulocytes	
Cdh1	0.488937755992746	0.0437702533136164	-0.00125948330490532	-0.0271573182879591	31	Airway, Alveolum	
Pcdh7	0.49439333915262	0.0454026469983089	0.000372910379787254	-0.0276459180668496	32	Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	Fibroblasts
Copa	0.481585308534209	0.044482638127916	-0.000547098490605677	-0.0277485479826136	33	Fibroblasts, Lymphatic_ECs	
Lgals3	0.487661988853824	0.0436720761098849	-0.00135766050863678	-0.0281229852749892	34	MNP	
Rps19	0.486167998388504	0.0438540781996731	-0.00117565841884853	-0.0285093423095494	35	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	
Hspg2	0.470758074263075	0.0442794015662411	-0.000750335052280532	-0.0287340092275567	36	Fibroblasts, Pericytes	
Col18a1	0.474350365943732	0.0424112918920676	-0.00261844472645403	-0.0291339808178031	37	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Lymphatic_ECs
Hsp90b1	0.484942590478748	0.0436918704529968	-0.00133786616552482	-0.0291961203400344	38	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Lymphatic_ECs, Lymphocytes, MNP, Pericytes
Arf1	0.488568454978848	0.0452675778123854	0.000237841193863692	-0.029379880655397	39	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	
Il18	0.485261532263476	0.0416693975247098	-0.00336033909381187	-0.0293994026895007	40	MNP	
Col1a1	0.465537500839318	0.0419774022893223	-0.00305233432919935	-0.0295238208238443	41	Fibroblasts, Pericytes	Fibroblasts
Pik3cb	0.482626065937016	0.0432229866307561	-0.00180674998776561	-0.0295262759348195	42	MNP	MNP
Rspo1	0.476549385617402	0.0445217083099791	-0.000508028308542602	-0.0300277921064801	43	Mesothelium	
Pcdh1	0.464714966762908	0.0433292284787845	-0.0017005081397372	-0.0303392864943048	44	Capillary_ECs, Pericytes, Vascular_ECs	
Wnt5a	0.479335929631368	0.0431483271877298	-0.00188140943079185	-0.0303419752351425	45	Fibroblasts, Pericytes	
Fgf2	0.479503793728595	0.0427522333909667	-0.00227750322755495	-0.0304915950715443	46	Fibroblasts, Mesothelium	
Fn1	0.482760357214796	0.0434397726291034	-0.0015899639894183	-0.0307609540282928	47	Fibroblasts, MNP	Fibroblasts
Aimp1	0.478849123749411	0.0440697976136952	-0.000959939004826466	-0.0314188983055897	48	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Capillary_ECs
Apoe	0.47690190022158	0.0431395291199956	-0.00189020749852609	-0.0314755590122122	49	MNP	
F11r	0.494057610958166	0.0433319205063954	-0.0016978161121263	-0.0326523706620644	50	Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Vascular_ECs	
Spp1	0.478261599409116	0.0421515229100512	-0.00287821370847045	-0.0327046289679069	51	Fibroblasts, MNP	Fibroblasts, MNP
Jag2	0.476566172027125	0.0432554162784104	-0.00177432034011123	-0.0328296497567139	52	Capillary_ECs, Vascular_ECs	
Itgb2	0.485630833277377	0.0432830679347896	-0.00174666868373211	-0.0333687342452916	53	Granulocytes, MNP	
Ptn	0.482055328006444	0.0424895649064795	-0.0025401717120422	-0.0334440293791861	54	Fibroblasts, Mesothelium	Fibroblasts
Pecam1	0.479302356811924	0.0419535154106532	-0.00307622120786845	-0.0337249594633849	55	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Itgb1	0.477606929429933	0.043297965896062	-0.00173177072245966	-0.0337323482717613	56	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes
Ptprc	0.477841939166048	0.0410051469387915	-0.00402458967973013	-0.0353973488110555	57	Granulocytes, Lymphocytes, MNP	
Nenf	0.477002618679915	0.0428493502313375	-0.00218038638718419	-0.0356154292673152	58	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	
Sema7a	0.482424629020343	0.0437195375848975	-0.00131019903362421	-0.0359390762784024	59	Capillary_ECs	
Hebp1	0.475642919492379	0.0431509632831566	-0.0018787733353651	-0.0360537950470297	60	MNP	
Fbn1	0.46884442355469	0.0420326074953821	-0.00299712912313954	-0.0376850447657626	61	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	
Ptprm	0.474501443631232	0.0404627291751103	-0.00456700744341135	-0.037763019199104	62	Capillary_ECs, Vascular_ECs	
Lamc2	0.471782045256159	0.0404734677551906	-0.00455626886333108	-0.0388054293695996	63	Alveolum	Alveolum
Cd2	0.465906801853218	0.041332287049498	-0.00369744956902368	-0.0393462742756379	64	Lymphocytes	
Angpt2	0.468357617672732	0.0407430649531953	-0.00428667166532636	-0.0394787342400737	65	Lymphatic_ECs, Pericytes, SMC	
Il7	0.467770093332438	0.0404916344114226	-0.00453810220709908	-0.0398268820949767	66	Lymphatic_ECs	
Trf	0.474954676693747	0.04190948241865	-0.00312025419987164	-0.041573513429857	67	Airway, Alveolum, MNP, Mesothelium	
Tnfsf13b	0.466057879540724	0.0413442080141841	-0.00368552860433752	-0.0416797954604401	68	Fibroblasts, Mesothelium	
Mapt	0.465722151346271	0.0411057220240328	-0.00392401459448888	-0.0417319445189512	69	Capillary_ECs, Pericytes	
Adam17	0.460249781776671	0.040275173619813	-0.00475456299870862	-0.042660035483126	70	MNP	
Gpi1	0.469532666353321	0.0422372242776772	-0.00279251234084449	-0.0427683108309747	71	Granulocytes, MNP, Mesothelium, SMC	
Vcam1	0.470019472235278	0.0426069246463847	-0.00242281197213693	-0.0427885149445353	72	Fibroblasts, Vascular_ECs	
Lrpap1	0.46709863694353	0.0416847120966037	-0.00334502452191798	-0.0428725999970746	73	Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes	MNP
Hmgb1	0.459964412811385	0.0395388583335076	-0.00549087828501403	-0.0429708709616327	74	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
Icam1	0.467132209762975	0.0407168076843385	-0.00431292893418312	-0.0430181165410489	75	Airway, Alveolum, Vascular_ECs	
Thbs1	0.472050627811723	0.0405991005643338	-0.00443063605418785	-0.0436108614931427	76	Fibroblasts, Lymphatic_ECs, SMC	
Pros1	0.46229772376284	0.0400088506540869	-0.00502088596443474	-0.0436764625352618	77	Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs	
Mdk	0.447626401665211	0.0388356659209397	-0.00619407069758201	-0.045315550313015	78	Fibroblasts	
Dusp18	0.462062714026723	0.0396542419008868	-0.00537549471763489	-0.0455621741948941	79	Airway	
Ptprf	0.460988383804471	0.0403741339805075	-0.00465560263801418	-0.0474870092701776	80	Airway, Alveolum, Mesothelium	
Cxcl14	0.465755724165713	0.0396631989352412	-0.00536653768328051	-0.0479051076737094	81	Fibroblasts, Pericytes	
Lamb1	0.449791848519437	0.0403031344316208	-0.00472660218690089	-0.0505112558385747	82	Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	Lymphatic_ECs
Adam15	0.453535217887597	0.0395200152829764	-0.00550972133554526	-0.0513685527466372	83	Capillary_ECs, Vascular_ECs	
Manf	0.448700731887465	0.0403265884621139	-0.00470314815640773	-0.0523007680463362	84	Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs	
Lama2	0.441986167998387	0.0374598504257578	-0.00756988619276384	-0.0537768345400988	85	Fibroblasts, SMC	
Clstn1	0.441616866984486	0.0384250659426797	-0.00660467067584194	-0.0627570287370396	86	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
Ltb	0.42363862217149	0.0365198009992353	-0.00850993561928633	-0.0638774436254481	87	Lymphocytes	
Icam2	0.439031759887194	0.0379860537823545	-0.00704368283616714	-0.0658073060847169	88	Capillary_ECs, Vascular_ECs	
