test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Igf1	0.502687090791267	0.148772466423243	0.0125746553166361	0.047158313565032	1	Fibroblasts, MNP	Fibroblasts, MNP
Calr	0.510448090545462	0.146925380918737	0.0107275698121293	0.0408307269678064	2	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Tgfb2	0.491030926683202	0.146089984557643	0.00989217345103555	0.0379919134970733	3	Fibroblasts, Mesothelium, Pericytes, SMC	
Pdgfb	0.491283714330407	0.146405873730343	0.0102080626237356	0.0318948273884084	4	Capillary_ECs, Vascular_ECs	Capillary_ECs
Lama2	0.510299350852496	0.14373427591379	0.00753646480718251	0.0219114196470645	5	Fibroblasts	
Manf	0.516762195258208	0.144306760943563	0.00810894983695537	0.0184125902064094	6	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Airway, Alveolum, Lymphatic_ECs
Cadm1	0.492972224084379	0.140801016570914	0.00460320546430631	0.0176063935000072	7	Airway, Alveolum, Pericytes	
Tgfb3	0.493791339858328	0.140999302825846	0.00480149171923866	0.0151884613386116	8	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
Spp1	0.493864662242185	0.143461602333671	0.00726379122706416	0.0148895561016921	9	Fibroblasts, MNP, Pericytes	Fibroblasts, MNP
Npnt	0.503907733905389	0.144177098910264	0.00797928780365642	0.0146379751644147	10	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Lymphatic_ECs
Fgf1	0.496393237022637	0.141473890992599	0.00527607988599194	0.012966099842473	11	Airway, Alveolum	
Bdnf	0.494516882304304	0.140430069510298	0.00423225840369096	0.0116679560015877	12	SMC	
App	0.494949135214856	0.136837000470328	0.000639189363720816	0.0113248431375116	13	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Grem1	0.499956704878103	0.14331975926543	0.00712194815882278	0.011305670948121	14	Fibroblasts	Fibroblasts
Mmp9	0.504874192755469	0.140649076562114	0.00445126545550703	0.00820428561165064	15	Granulocytes	
Mapt	0.501249273759245	0.141619948425702	0.0054221373190951	0.00654163041958617	16	Capillary_ECs, Pericytes	
Gpi1	0.5110653951867	0.142306203808138	0.00610839270153046	0.0064821849114575	17	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Vascular_ECs
Dll4	0.509677158052333	0.140255523139366	0.00405771203275884	0.00628852531974953	18	Capillary_ECs	
Vcam1	0.506283379142366	0.141242420622355	0.00504460951574778	0.00579638748709857	19	Fibroblasts, Vascular_ECs	
Copa	0.509256776384884	0.140628776931753	0.00443096582514613	0.00400275952519994	20	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, Vascular_ECs	Alveolum
Arf1	0.503698939688499	0.140962131463877	0.00476432035726992	0.00346219737038894	21	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
Trf	0.495815735961208	0.13912777392727	0.0029299628206628	0.0026824977924948	22	Airway, Alveolum, Lymphatic_ECs, MNP, Mesothelium	Airway
Fgf7	0.492728514446605	0.139125532391776	0.00292772128516902	0.00224547417512036	23	Fibroblasts	
Hc	0.488803322830774	0.139576011740543	0.0033782006339354	0.00219735840951212	24	Alveolum	
Nid1	0.499858941699628	0.139995429472966	0.00379761836635853	-0.00019722993075745	25	Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs	Capillary_ECs, Lymphatic_ECs, Vascular_ECs
Col4a1	0.503082333355679	0.139564603523706	0.00336679241709906	-0.000397631057251714	26	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Vascular_ECs
Fgf2	0.484707045652611	0.136360381747453	0.000162570640845433	-0.000793154190486148	27	Fibroblasts	
Itgam	0.499124321244218	0.138525005479115	0.00232719437250778	-0.00127378083065816	28	Granulocytes, MNP	
Sema3f	0.50032052356372	0.138125294953616	0.00192748384700905	-0.00162267116337991	29	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
Col1a1	0.502305116086792	0.138784222378549	0.00258641127194156	-0.00165769648639961	30	Fibroblasts, Mesothelium, Pericytes, SMC	Fibroblasts
Itgal	0.493566484547832	0.137305430077948	0.00110761897134076	-0.0018778757126339	31	Granulocytes, Lymphocytes	
Flrt3	0.494380013854441	0.139925230628396	0.00372741952178882	-0.00199158623646551	32	Lymphatic_ECs	
Lgals3	0.502726196062658	0.138924648441198	0.002726837334591	-0.00243278296149414	33	Airway, Granulocytes, MNP	Airway, MNP
